date,Amplitude
0.0,73.83388
0.0515285,74.0024261
0.1008619,74.32124
0.1507328,74.54773
0.2000031,74.74043
0.2496401,74.9790344
0.2986715,75.2681656
0.3485392,75.4761047
0.3968741,75.82477
0.4464495,76.0629
0.4962627,76.3896
0.5456376,76.69713
0.5977922,77.077446
0.6527552,77.37156
0.7016583,77.74049
0.7508941,77.77195
0.7995304,77.66311
0.847759,77.53914
0.8971383,77.23537
0.9466247,77.00304
0.9958976,76.7803345
1.043263,76.58771
1.09192371,76.39834
1.14059591,76.22637
1.18987691,76.0762253
1.239607,75.9092941
1.288858,75.81882
1.33777809,75.7028656
1.38622415,75.60924
1.43564868,75.5099945
1.48461008,75.44774
1.53357971,75.40865
1.58273363,75.2955
1.63166463,75.27213
1.68074811,75.2320862
1.72966337,75.2195053
1.77834952,75.17585
1.82626653,75.2024155
1.87462854,75.18811
1.92356884,74.8309
1.9723841,74.78817
2.020307,74.76721
2.06980419,74.6599045
2.118744,74.53247
2.167824,74.453476
2.217769,74.35432
2.26683879,74.31456
2.31467438,74.3922958
2.36450028,74.42988
2.413836,74.46859
2.462785,74.50714
2.51164627,74.6255646
2.56311,74.6888657
2.61159348,74.82256
2.65969729,74.95132
2.70849681,75.0550461
2.7563026,75.2064
2.80557513,75.3661652
2.85360551,75.5654
2.90273619,75.72655
2.95164967,75.96411
3.00364757,76.1781158
3.05219245,76.3545
3.10082841,76.52099
3.14972758,76.59331
3.19773626,76.69211
3.24685478,76.82992
3.29561424,76.96082
3.344744,76.97921
3.394416,77.0562439
3.44326,77.08158
3.49267244,77.07002
3.54103374,77.04344
3.589803,76.95881
3.63874149,76.81825
3.68673754,76.59651
3.73553038,76.4255447
3.78469777,76.29943
3.833624,76.07755
3.8826673,75.83683
3.9307456,75.6005
3.97852731,75.40135
4.02785254,75.2724
4.076326,75.26426
4.12502337,75.20778
4.173394,75.1220856
4.22190237,74.7356644
4.2703886,74.72301
4.318809,74.55318
4.36766768,74.4940262
4.4163065,74.44689
4.46465158,74.42909
4.513866,74.48563
4.562686,74.54978
4.61148453,74.67643
4.659464,74.7025
4.708305,74.70516
4.757113,74.67052
4.80674028,74.64803
4.85477638,74.60079
4.90375757,74.4726944
4.951898,74.47573
5.00093,74.4743347
5.0493207,74.46964
5.10074663,74.45043
5.14883137,74.5194244
5.19665861,74.5652847
5.24467373,74.77429
