date,Amplitude
0.0,194.930573
0.0563777,194.647217
0.1140039,194.295975
0.1716002,193.6988
0.2292145,193.5249
0.2863402,193.227478
0.3434344,192.933868
0.4006556,192.68811
0.457264,192.392487
0.5140522,192.0693
0.5704961,191.876755
0.6531376,191.563232
0.7101501,191.3237
0.7683925,191.180191
0.825199,191.122559
0.8823308,190.816391
0.9399127,190.611252
0.9968308,190.721252
1.05389714,190.080261
1.11146259,190.170837
1.16865075,190.226227
1.2253859,190.327591
1.28479159,190.750244
1.34172785,191.225082
1.39838183,191.654861
1.45585322,192.1425
1.513748,192.963333
1.57062554,193.867264
1.62847972,194.409836
1.68643594,195.194183
1.74336469,195.754623
1.80310476,196.345947
1.86057973,196.945541
1.91840255,197.262939
1.975043,197.5151
2.035292,197.4527
2.09234357,197.390152
2.14932942,197.083191
2.20628357,196.771057
2.26375055,196.466583
2.32003331,196.17482
2.37739444,195.909134
2.435222,195.514984
2.4925704,195.141968
2.54884839,194.675568
2.6057682,194.503021
2.66618156,193.8229
2.72427678,193.085281
2.78116131,192.951019
2.83876944,192.583267
2.896682,192.267532
2.9544394,192.141876
3.01234746,191.851669
3.06880116,191.65358
3.1252172,191.418854
3.18309355,191.270691
3.240786,191.120972
3.297492,190.9792
3.35694933,190.9055
3.413548,190.858582
3.47132754,190.607056
3.5273478,190.541946
3.5860672,190.564484
3.64330769,189.887421
3.69952631,189.95723
3.75593853,189.940109
3.81403685,189.84346
3.87219119,189.681229
3.92882,189.493286
3.986656,189.226334
4.043535,189.054871
4.10284472,189.3192
4.159715,189.3441
4.21728039,189.580826
4.27498531,189.839691
4.332583,190.0526
4.39000368,190.603928
4.446999,191.087143
4.503517,191.85022
4.560223,192.687088
4.61781454,193.292542
4.6766634,193.9288
4.73433065,194.593933
4.792414,195.403961
4.850366,196.087143
4.907791,196.530182
4.9647584,196.7833
5.0227685,196.91214
5.07875538,197.035034
5.136574,197.108154
5.19642639,196.806458
5.25330925,196.473145
5.30923939,195.920853
5.3672,195.7521
5.4242754,195.439713
5.482283,195.240967
5.53939056,195.028366
5.59635973,194.7848
5.65333462,194.524551
5.71073771,194.222351
5.76845646,193.987335
5.8243475,193.794266
5.88145065,193.5523
5.938929,193.2555
5.99648142,192.898773
6.054766,192.667068
6.111388,192.40033
6.16829062,191.729553
6.22632933,191.602951
6.285366,191.307053
6.34443951,191.12471
6.401298,191.004532
6.45806932,190.838684
6.51510429,190.573853
6.57308626,190.441833
6.629959,190.423737
6.686752,190.304321
6.743969,190.251648
6.801962,190.133423
6.859301,190.098892
6.91650629,190.4181
6.9731,190.8494
7.03023863,191.123184
7.08723831,191.646225
7.144266,192.044144
7.201833,192.545044
7.259431,193.214417
7.3174305,194.040451
7.375947,194.6932
7.432721,195.325821
7.49225855,196.05806
7.549389,196.899368
7.607494,197.619156
7.664366,198.38179
7.72173,199.099365
7.778705,199.994446
7.836806,200.246872
7.892693,200.1125
7.95089054,199.2674
8.007674,198.213547
8.064549,197.878174
8.121278,198.364822
8.180967,197.923279
8.237569,197.263641
8.293661,196.464417
8.350729,195.830658
8.411613,195.7604
8.468636,195.843826
8.526089,195.759064
8.585963,195.308273
8.643396,194.823517
8.700013,195.068466
8.757241,194.7698
8.815105,194.953568
8.872091,194.863525
8.929547,194.435059
8.987232,194.264526
9.046098,193.862839
9.103311,193.788269
9.159123,194.183914
9.215625,194.502747
9.271892,194.312744
9.328665,193.962723
9.384374,193.752014
9.44147,193.605286
9.499106,193.408508
9.555568,193.317276
9.613063,193.173523
9.669251,192.406616
9.729843,192.310547
9.78652,192.0331
9.844438,191.940109
9.901283,191.789474
9.959332,191.259125
10.0173531,191.3866
10.0749254,192.546265
10.1318426,193.6139
10.1889391,193.8956
10.2458868,194.136139
10.3033838,194.925171
10.3604527,195.840729
10.4179554,196.6982
10.4741583,197.593567
10.5304766,198.390152
10.58822,199.254776
10.649868,199.602676
10.7072639,199.795792
10.7651911,199.9538
10.8222837,200.035446
10.8792439,199.816956
10.9388742,199.307617
10.9968805,199.135117
11.0541286,198.951584
11.1116228,198.5815
11.1689968,198.428864
11.2258272,198.419128
11.2831631,198.232773
11.340107,198.072815
11.39704,198.010956
11.4528694,197.463745
11.51029,197.638321
11.5666809,197.731476
11.6226273,197.660324
11.6802282,197.563492
11.7370567,197.050644
11.793767,196.544968
11.8516626,196.28392
11.90906,196.065475
11.9688921,195.621323
12.0252752,195.1346
12.0831776,194.804932
12.13989,194.562134
12.1965237,194.621185
12.2543774,195.700409
12.3125257,196.485825
12.3694754,197.065277
12.4276361,197.697327
12.4896431,198.858521
12.5467567,199.845337
12.6053581,200.8314
12.6620617,201.641113
12.7190962,202.167877
12.7782764,202.113
12.8349552,201.19194
12.8922615,200.092117
12.94904,200.117752
13.0059748,200.1149
13.0628538,199.273819
13.12071,198.477554
13.1796751,197.800781
13.2370253,197.277664
13.2942133,198.015472
13.3525314,198.110672
