,date,Amplitude
0,0.0,194.930573
1,0.0563777,194.647217
2,0.1140039,194.295975
3,0.1716002,193.6988
4,0.2292145,193.5249
5,0.2863402,193.227478
6,0.3434344,192.933868
7,0.4006556,192.68811
8,0.457264,192.392487
9,0.5140522,192.0693
10,0.5704961,191.876755
11,0.6531376,191.563232
12,0.7101501,191.3237
13,0.7683925,191.180191
14,0.825199,191.122559
15,0.8823308,190.816391
16,0.9399127,190.611252
17,0.9968308,190.721252
18,1.05389714,190.080261
19,1.11146259,190.170837
20,1.16865075,190.226227
21,1.2253859,190.327591
22,1.28479159,190.750244
23,1.34172785,191.225082
24,1.39838183,191.654861
25,1.45585322,192.1425
26,1.513748,192.963333
27,1.57062554,193.867264
28,1.62847972,194.409836
29,1.68643594,195.194183
30,1.74336469,195.754623
31,1.80310476,196.345947
32,1.86057973,196.945541
33,1.91840255,197.262939
34,1.975043,197.5151
35,2.035292,197.4527
36,2.09234357,197.390152
37,2.14932942,197.083191
38,2.20628357,196.771057
39,2.26375055,196.466583
40,2.32003331,196.17482
41,2.37739444,195.909134
42,2.435222,195.514984
43,2.4925704,195.141968
44,2.54884839,194.675568
45,2.6057682,194.503021
46,2.66618156,193.8229
47,2.72427678,193.085281
48,2.78116131,192.951019
49,2.83876944,192.583267
50,2.896682,192.267532
51,2.9544394,192.141876
52,3.01234746,191.851669
53,3.06880116,191.65358
54,3.1252172,191.418854
55,3.18309355,191.270691
56,3.240786,191.120972
57,3.297492,190.9792
58,3.35694933,190.9055
59,3.413548,190.858582
60,3.47132754,190.607056
61,3.5273478,190.541946
62,3.5860672,190.564484
63,3.64330769,189.887421
64,3.69952631,189.95723
65,3.75593853,189.940109
66,3.81403685,189.84346
67,3.87219119,189.681229
68,3.92882,189.493286
69,3.986656,189.226334
70,4.043535,189.054871
71,4.10284472,189.3192
72,4.159715,189.3441
73,4.21728039,189.580826
74,4.27498531,189.839691
75,4.332583,190.0526
76,4.39000368,190.603928
77,4.446999,191.087143
78,4.503517,191.85022
79,4.560223,192.687088
80,4.61781454,193.292542
81,4.6766634,193.9288
82,4.73433065,194.593933
83,4.792414,195.403961
84,4.850366,196.087143
85,4.907791,196.530182
86,4.9647584,196.7833
87,5.0227685,196.91214
88,5.07875538,197.035034
89,5.136574,197.108154
90,5.19642639,196.806458
91,5.25330925,196.473145
92,5.30923939,195.920853
93,5.3672,195.7521
94,5.4242754,195.439713
95,5.482283,195.240967
96,5.53939056,195.028366
97,5.59635973,194.7848
98,5.65333462,194.524551
99,5.71073771,194.222351
100,5.76845646,193.987335
101,5.8243475,193.794266
102,5.88145065,193.5523
103,5.938929,193.2555
104,5.99648142,192.898773
105,6.054766,192.667068
106,6.111388,192.40033
107,6.16829062,191.729553
108,6.22632933,191.602951
109,6.285366,191.307053
110,6.34443951,191.12471
111,6.401298,191.004532
112,6.45806932,190.838684
113,6.51510429,190.573853
114,6.57308626,190.441833
115,6.629959,190.423737
116,6.686752,190.304321
117,6.743969,190.251648
118,6.801962,190.133423
119,6.859301,190.098892
120,6.91650629,190.4181
121,6.9731,190.8494
122,7.03023863,191.123184
123,7.08723831,191.646225
124,7.144266,192.044144
125,7.201833,192.545044
126,7.259431,193.214417
127,7.3174305,194.040451
128,7.375947,194.6932
129,7.432721,195.325821
130,7.49225855,196.05806
131,7.549389,196.899368
132,7.607494,197.619156
133,7.664366,198.38179
134,7.72173,199.099365
135,7.778705,199.994446
136,7.836806,200.246872
137,7.892693,200.1125
138,7.95089054,199.2674
139,8.007674,198.213547
140,8.064549,197.878174
141,8.121278,198.364822
142,8.180967,197.923279
143,8.237569,197.263641
144,8.293661,196.464417
145,8.350729,195.830658
146,8.411613,195.7604
147,8.468636,195.843826
148,8.526089,195.759064
149,8.585963,195.308273
150,8.643396,194.823517
151,8.700013,195.068466
152,8.757241,194.7698
153,8.815105,194.953568
154,8.872091,194.863525
155,8.929547,194.435059
156,8.987232,194.264526
157,9.046098,193.862839
158,9.103311,193.788269
159,9.159123,194.183914
160,9.215625,194.502747
161,9.271892,194.312744
162,9.328665,193.962723
163,9.384374,193.752014
164,9.44147,193.605286
165,9.499106,193.408508
166,9.555568,193.317276
167,9.613063,193.173523
168,9.669251,192.406616
169,9.729843,192.310547
170,9.78652,192.0331
171,9.844438,191.940109
172,9.901283,191.789474
173,9.959332,191.259125
174,10.0173531,191.3866
175,10.0749254,192.546265
176,10.1318426,193.6139
177,10.1889391,193.8956
178,10.2458868,194.136139
179,10.3033838,194.925171
180,10.3604527,195.840729
181,10.4179554,196.6982
182,10.4741583,197.593567
183,10.5304766,198.390152
184,10.58822,199.254776
185,10.649868,199.602676
186,10.7072639,199.795792
187,10.7651911,199.9538
188,10.8222837,200.035446
189,10.8792439,199.816956
190,10.9388742,199.307617
191,10.9968805,199.135117
192,11.0541286,198.951584
193,11.1116228,198.5815
194,11.1689968,198.428864
195,11.2258272,198.419128
196,11.2831631,198.232773
197,11.340107,198.072815
198,11.39704,198.010956
199,11.4528694,197.463745
200,11.51029,197.638321
201,11.5666809,197.731476
202,11.6226273,197.660324
203,11.6802282,197.563492
204,11.7370567,197.050644
205,11.793767,196.544968
206,11.8516626,196.28392
207,11.90906,196.065475
208,11.9688921,195.621323
209,12.0252752,195.1346
210,12.0831776,194.804932
211,12.13989,194.562134
212,12.1965237,194.621185
213,12.2543774,195.700409
214,12.3125257,196.485825
215,12.3694754,197.065277
216,12.4276361,197.697327
217,12.4896431,198.858521
218,12.5467567,199.845337
219,12.6053581,200.8314
220,12.6620617,201.641113
221,12.7190962,202.167877
222,12.7782764,202.113
223,12.8349552,201.19194
224,12.8922615,200.092117
225,12.94904,200.117752
226,13.0059748,200.1149
227,13.0628538,199.273819
228,13.12071,198.477554
229,13.1796751,197.800781
230,13.2370253,197.277664
231,13.2942133,198.015472
232,13.3525314,198.110672
233,13.40919,197.577209
234,13.4660473,197.311325
235,13.5268335,197.397232
236,13.5846672,197.812439
237,13.6414747,197.97171
238,13.6991253,197.988922
239,13.7564487,197.7883
240,13.8130856,197.557846
241,13.8713923,197.507843
242,13.9293489,197.426285
243,13.985672,197.236588
244,14.0425472,197.291779
245,14.0997553,196.514053
246,14.15674,196.599655
247,14.213006,196.728714
248,14.2700663,196.75177
249,14.326704,196.647079
250,14.38424,196.4475
251,14.4413719,196.433075
252,14.4979668,196.385483
253,14.55568,196.087036
254,14.612606,195.766968
255,14.6695776,195.54628
256,14.7261982,195.781845
257,14.7837019,196.35791
258,14.841198,196.730865
259,14.8975792,197.038559
260,14.9546814,197.244156
261,15.011673,198.0795
262,15.0691805,198.855331
263,15.1274395,199.446136
264,15.1840363,200.020981
265,15.2419415,200.6649
266,15.2989359,201.392975
267,15.3566685,201.867645
268,15.4146175,202.1915
269,15.47182,202.274063
270,15.5288582,201.716049
271,15.586318,201.029129
272,15.64268,200.140427
273,15.7007627,200.023575
274,15.7572861,200.4032
275,15.8154058,199.5574
276,15.8726149,198.874268
277,15.9298229,199.095612
278,15.9870911,199.57048
279,16.04467,199.638809
280,16.1013966,199.486588
281,16.1592617,198.981674
282,16.2148457,198.810089
283,16.2730751,198.6981
284,16.3315716,198.441574
285,16.3895245,198.357773
286,16.4455776,198.1673
287,16.5016479,197.724213
288,16.5598946,196.989838
289,16.6170349,196.796127
290,16.6734962,196.811111
291,16.730587,196.479721
292,16.7866516,196.0656
293,16.8436413,195.493576
294,16.9015369,195.5076
295,16.9585228,195.8555
296,17.01436,195.60553
297,17.0705223,195.307663
298,17.12757,195.069992
299,17.183794,195.071945
300,17.2396336,194.826584
301,17.2961884,194.538651
302,17.3533115,194.519226
303,17.4105,194.2831
304,17.4674072,193.807968
305,17.524353,193.951157
306,17.5861053,193.766479
307,17.6427631,193.825745
308,17.7006664,193.620834
309,17.7585163,193.50386
310,17.8145046,193.837433
311,17.8714085,194.058075
312,17.9287739,193.8521
313,17.9852161,193.155624
314,18.04329,192.526733
315,18.1014957,192.45874
316,18.1586475,193.688187
317,18.2161865,194.414383
318,18.2743034,194.878418
319,18.33032,195.956558
320,18.3880558,199.534882
321,18.4459229,200.6959
322,18.5028381,201.856049
323,18.56091,202.0407
324,18.6190243,200.849884
325,18.675396,203.008331
326,18.7327976,201.685852
327,18.7897129,198.791626
328,18.8467178,199.8285
329,18.902607,200.816528
330,18.9598141,198.86496
331,19.0183678,199.061508
332,19.0755768,194.2908
333,19.1326866,192.436691
334,19.1899719,190.763336
335,19.24874,190.887
336,19.3069344,189.567078
337,19.3626575,189.097992
338,19.41861,189.234329
339,19.4775276,189.191132
340,19.5349464,188.675858
341,19.5909748,188.741379
342,19.6498184,188.52356
343,19.707655,187.888779
344,19.76585,187.461914
345,19.823288,187.124771
