,date,Amplitude
0,0.0,152.197876
1,0.0574549,152.10849
2,0.1157257,152.1397
3,0.1728853,152.198563
4,0.2297729,152.322433
5,0.2872922,152.4035
6,0.3443733,152.445938
7,0.40161,152.461975
8,0.4590422,152.500336
9,0.5178283,152.708023
10,0.5759394,152.498581
11,0.6333325,152.309708
12,0.6904961,152.142273
13,0.7477537,151.921234
14,0.8054049,151.670517
15,0.8629304,151.467667
16,0.9220026,151.169479
17,0.9795835,151.0328
18,1.03731489,151.016357
19,1.094705,150.991714
20,1.15268433,150.818985
21,1.21045,150.756882
22,1.26892185,150.9054
23,1.32689846,150.735855
24,1.3841604,150.53093
25,1.44335365,150.652451
26,1.5003072,150.595276
27,1.5582881,150.4667
28,1.61699939,150.477341
29,1.67568755,150.4221
30,1.73371983,150.425873
31,1.79098582,150.417755
32,1.8489145,150.432327
33,1.9070729,150.4066
34,1.964416,150.373734
35,2.02151752,150.443817
36,2.07896876,150.59874
37,2.13584471,150.2823
38,2.19535375,150.317856
39,2.254516,150.394669
40,2.3119638,150.293732
41,2.36942649,150.269058
42,2.427415,150.220352
43,2.48623538,150.237
44,2.54369831,150.271744
45,2.6002388,150.295334
46,2.657686,150.291763
47,2.71559525,150.2876
48,2.773378,150.40242
49,2.831101,150.511368
50,2.88732338,150.267242
51,2.94561958,150.213135
52,3.00271249,150.273712
53,3.06148434,150.1639
54,3.11902165,150.130966
55,3.17799878,150.114258
56,3.2365346,150.013962
57,3.29404235,150.006332
58,3.35199833,150.01683
59,3.40976071,150.0323
60,3.46708,150.033569
61,3.52524948,150.047348
62,3.58275843,150.1462
63,3.64042163,150.202637
64,3.69815755,149.89296
65,3.76294112,150.016846
66,3.81971574,149.971863
67,3.87725329,149.878174
68,3.93476963,149.900909
69,3.99194813,149.8914
70,4.049086,149.919037
71,4.107126,149.946609
72,4.16469574,150.014984
73,4.2225585,150.040573
74,4.279569,150.06311
75,4.337474,150.166473
76,4.39410067,150.245911
77,4.45103168,150.142075
78,4.50764465,150.338974
79,4.56496668,150.416916
80,4.621757,150.425125
81,4.678388,150.492355
82,4.7359376,150.543869
83,4.79381561,150.620483
84,4.85101652,150.732437
85,4.90869045,150.801331
86,4.966825,150.898788
87,5.02397537,151.005661
88,5.081709,151.171738
89,5.138929,151.388931
90,5.1990695,151.3712
91,5.25661469,151.446289
92,5.31309843,151.676025
93,5.371054,151.749054
94,5.428567,151.792587
95,5.485796,151.891556
96,5.54321337,151.962921
97,5.599683,152.052414
98,5.65807962,152.13974
99,5.715718,152.221268
100,5.77348328,152.178528
101,5.83143425,152.0813
102,5.88878345,152.009491
103,5.94594431,151.735611
104,6.00379372,151.5295
105,6.06102657,151.529526
106,6.118168,151.273209
107,6.176308,150.929688
108,6.23405552,150.8336
109,6.29224253,150.784134
110,6.34954453,150.704468
111,6.408322,150.6337
112,6.465604,150.60466
113,6.523698,150.572449
114,6.581647,150.4958
115,6.638791,150.556412
116,6.69564867,150.7068
117,6.75304651,150.4342
118,6.81062746,150.3609
119,6.868532,150.468719
120,6.92578363,150.370956
121,6.98929071,150.3066
122,7.046536,150.287323
123,7.103397,150.249741
124,7.160692,150.260468
125,7.218002,150.277451
126,7.27506638,150.299713
127,7.335335,150.253662
128,7.39268446,150.3037
129,7.450124,150.461624
130,7.50689125,150.3007
131,7.565329,150.1317
132,7.623026,150.272
133,7.679467,150.1984
134,7.736547,150.110657
135,7.794921,150.110718
136,7.852028,149.965912
137,7.90879,150.005554
138,7.96724558,150.003815
139,8.029557,150.045654
140,8.087525,150.066467
141,8.148565,150.065536
142,8.205808,150.168137
143,8.26271248,150.228134
144,8.319711,149.90036
145,8.377038,150.0043
146,8.434235,150.02948
147,8.492326,149.894623
148,8.550096,149.899048
149,8.607648,149.843811
150,8.665169,149.881134
151,8.724267,149.878616
152,8.781482,149.925125
153,8.839044,149.927719
154,8.896308,149.946259
155,8.953391,149.9953
156,9.011018,150.15094
157,9.068714,149.947952
158,9.125939,149.93399
159,9.184725,150.046844
160,9.2422905,150.03421
161,9.299513,150.000641
162,9.35662651,150.01149
163,9.414691,150.100082
164,9.471638,150.199631
165,9.528214,150.290085
166,9.58637,150.353485
167,9.6439,150.378983
168,9.701153,150.463226
169,9.758801,150.675964
170,9.816208,150.6408
171,9.873507,150.711609
172,9.930627,150.8942
173,9.9882,150.967957
174,10.0447216,151.018082
175,10.1018486,151.115967
176,10.158884,151.190735
177,10.2160645,151.316711
178,10.2735062,151.448746
179,10.33208,151.55928
180,10.3896341,151.637375
181,10.44698,151.753464
182,10.504138,151.967361
183,10.56144,152.075653
184,10.6203957,152.175568
185,10.677846,152.422028
186,10.734642,152.526566
187,10.7928667,152.545456
188,10.8497353,152.6318
189,10.90747,152.545258
190,10.9642563,152.378326
191,11.0214691,152.077408
192,11.0803576,151.907089
193,11.1376486,151.6516
194,11.194582,151.41214
195,11.2517557,151.283859
196,11.3090792,151.312988
197,11.365303,150.9144
198,11.4229155,150.791077
199,11.4807777,150.799835
200,11.5389128,150.647049
201,11.5961514,150.541931
202,11.6525745,150.524872
203,11.7099781,150.451126
204,11.7674065,150.4494
205,11.8245,150.4758
206,11.8823414,150.458984
207,11.9396229,150.410355
208,11.997201,150.430847
209,12.0539551,150.591187
210,12.1105061,150.396576
211,12.1683693,150.2927
212,12.22507,150.409592
213,12.2830448,150.296509
214,12.3408184,150.231476
215,12.398448,150.238968
216,12.4554749,150.19075
217,12.512743,150.235733
218,12.5701675,150.135086
219,12.6266594,150.14566
220,12.68421,150.1397
221,12.7415924,150.150711
222,12.7990007,150.298615
223,12.856492,150.241318
224,12.9134932,150.008484
225,12.970726,150.243134
226,13.0280752,150.303986
227,13.0845509,150.121445
228,13.1427784,150.034363
229,13.2008657,150.005722
