,date,Amplitude
0,0.0,135.175522
1,0.0592051,134.030273
2,0.1169585,133.292587
3,0.1743368,132.2876
4,0.2323217,132.683411
5,0.289934,132.584778
6,0.3477175,132.2875
7,0.4048156,132.2954
8,0.462032,132.038528
9,0.5193644,132.163208
10,0.5766786,132.283875
11,0.6365102,132.736664
12,0.6935309,132.541641
13,0.7514767,132.270355
14,0.808692,131.2726
15,0.8655155,131.427567
16,0.9234643,131.299133
17,0.9814007,130.915512
18,1.03875124,130.893768
19,1.09552765,130.679672
20,1.15202582,131.411285
21,1.20915186,131.44342
22,1.26674533,131.375046
23,1.32403922,131.291275
24,1.380112,131.4173
25,1.43680513,130.550568
26,1.49467635,130.593567
27,1.55102146,130.994232
28,1.60760438,131.0079
29,1.666037,131.878189
30,1.72524548,132.157532
31,1.78267848,132.545715
32,1.8390907,133.004166
33,1.89672554,133.329269
34,1.95357323,133.1578
35,2.009593,133.657852
36,2.066151,133.392639
37,2.12163043,133.793762
38,2.17979932,134.3927
39,2.23961568,134.125366
40,2.29800439,134.416351
41,2.354351,134.802414
42,2.411209,135.3441
43,2.4683466,135.956818
44,2.52540135,135.508484
45,2.5822978,135.815567
46,2.63956,136.165268
47,2.69913483,136.349136
48,2.75615025,135.159653
49,2.81347871,134.541382
50,2.87054753,133.910309
51,2.92740536,133.396271
52,2.98589182,133.142273
53,3.04388785,133.498383
54,3.1006248,133.7049
55,3.1590023,133.621323
56,3.21779418,132.077591
57,3.27397156,132.509262
58,3.330537,132.66037
59,3.3877728,132.38443
60,3.44449234,132.411087
61,3.50213623,132.0656
62,3.55972457,132.05455
63,3.61794162,132.1847
64,3.67603731,132.218979
65,3.73279262,132.023727
66,3.79041648,132.522369
67,3.84661531,131.877869
68,3.90499282,131.010269
69,3.96169639,131.23764
70,4.018894,130.970383
71,4.07509661,130.694687
72,4.132385,130.588074
73,4.189951,130.964859
74,4.247661,131.119431
75,4.305242,131.149368
76,4.361808,131.1829
77,4.421627,131.115875
78,4.47822142,131.029129
79,4.53557348,130.210236
80,4.593459,130.620651
81,4.65218353,130.974319
82,4.70935631,131.264236
83,4.79365349,132.231674
84,4.85051346,132.4186
85,4.907148,133.093872
86,4.96479034,133.657074
87,5.02345562,133.575409
88,5.08051729,134.213455
89,5.1379056,134.599945
90,5.193673,134.5599
91,5.24971867,136.022186
92,5.30771446,137.349442
93,5.36387825,137.314667
94,5.422191,137.17926
95,5.480046,138.726318
96,5.53820944,138.674911
97,5.59544134,137.920364
98,5.652094,139.2342
99,5.70800924,140.148346
100,5.768009,139.199051
101,5.82582474,139.639618
102,5.88315058,137.782288
103,5.939717,136.705
104,5.99617767,136.30159
105,6.053775,135.028671
106,6.11110258,134.762222
107,6.17105961,135.678482
108,6.235232,134.756348
109,6.291447,134.489883
110,6.349914,134.750275
111,6.406815,134.2587
112,6.463263,133.65712
113,6.52265644,133.633789
114,6.58014,134.058975
115,6.636978,134.05954
116,6.694445,134.077988
117,6.754196,134.005539
118,6.810967,133.829926
119,6.867441,133.029526
120,6.92470646,132.243973
121,6.98255968,132.35997
122,7.04359436,131.969666
123,7.10014343,132.337234
124,7.156949,132.105484
125,7.21445465,132.641022
126,7.27106,132.595459
127,7.328617,132.344116
128,7.38510656,132.2409
129,7.442578,132.149155
130,7.50043344,131.900177
131,7.55867243,130.871323
132,7.6159277,130.653763
133,7.67234135,130.891
134,7.72989559,130.850967
135,7.787559,131.87
136,7.84490967,132.839
137,7.903085,133.664
138,7.95999,133.964966
139,8.017603,133.743179
140,8.07353,134.274933
141,8.131089,134.107422
142,8.188632,134.029678
143,8.246655,134.196259
144,8.304338,135.0191
145,8.361048,135.576447
146,8.417426,136.018433
147,8.474956,135.717514
