,date,Amplitude
0,0.0,98.59885
1,0.0517757572,99.41154
2,0.10179776,99.95783
3,0.150108382,100.2434
4,0.198849738,100.265724
5,0.247959271,100.12973
6,0.302597582,100.262108
7,0.350870818,100.104614
8,0.399852216,99.87161
9,0.448866725,99.68197
10,0.497944117,99.42908
11,0.5469656,99.2094
12,0.5958063,99.00523
13,0.6447943,98.77317
14,0.693772733,98.57892
15,0.741949558,98.35455
16,0.796867669,98.1100845
17,0.8459004,97.8754044
18,0.8949023,97.3974838
19,0.9438622,97.22939
20,0.9928754,97.02714
21,1.0419147,96.9015656
22,1.09106266,96.34438
23,1.13984013,96.050354
24,1.18890631,95.89123
25,1.23788106,95.65921
26,1.28688526,95.1358261
27,1.3359468,94.97503
28,1.38483512,94.88969
29,1.43415725,94.85236
30,1.48283112,94.37048
31,1.53187966,94.3364
32,1.5809561,94.2873459
33,1.630116,94.2400742
34,1.67894435,94.2390442
35,1.72691274,94.21873
36,1.77602422,94.18926
37,1.830547,94.19616
38,1.8829664,94.17883
39,1.93187726,94.27345
40,1.98396981,94.3278351
41,2.03292751,94.47907
42,2.08193,94.6238251
43,2.13103986,94.86265
44,2.17993712,95.04399
45,2.228934,95.2630844
46,2.27794337,95.5252762
47,2.326874,95.80741
48,2.37593722,96.07903
49,2.42381978,96.354805
50,2.47192812,96.63454
51,2.52091384,96.95918
52,2.57004714,97.18799
53,2.61892962,97.39584
54,2.66803455,97.8979645
55,2.71687746,98.13388
56,2.76592517,98.34349
57,2.81498957,98.6209
58,2.86697054,99.19887
59,2.91595149,99.49759
60,2.9700582,100.10434
61,3.0189023,100.291374
62,3.06789851,100.478134
63,3.11692142,100.976334
64,3.164982,101.023911
65,3.213956,101.1576
66,3.26304722,101.107994
67,3.31385183,101.2539
68,3.362991,101.129631
69,3.41199136,100.967194
70,3.4609046,100.78405
71,3.5100708,100.511337
72,3.55899978,100.306709
73,3.6080327,100.037033
74,3.65704346,99.787674
75,3.70609117,99.53961
76,3.75579166,99.27947
77,3.803868,99.0741348
78,3.85601544,98.78572
79,3.905951,98.2187347
80,3.954907,97.99386
81,4.003921,97.86356
82,4.05292,97.6637344
83,4.10093832,97.174736
84,4.148983,96.8045349
85,4.1980195,96.57579
86,4.24705029,96.43446
87,4.296119,95.8526
88,4.34507036,95.681694
89,4.39404249,95.22107
90,4.443043,95.10455
91,4.49201632,94.95581
92,4.539851,94.90288
93,4.588131,94.4786453
94,4.637065,94.44756
95,4.686078,94.40482
96,4.73506069,94.32531
97,4.78399658,94.3175354
98,4.833141,94.31982
99,4.882059,94.26824
100,4.932421,94.2422
101,4.98198271,94.31639
102,5.029217,94.35588
103,5.07819939,94.45544
104,5.12705,94.5663757
105,5.17618847,94.78763
106,5.225,95.03486
107,5.27400875,95.24213
108,5.32292938,95.48166
109,5.37209272,95.70967
110,5.42000151,95.9490051
111,5.4681077,96.15382
112,5.51724768,96.3341446
113,5.573104,96.64015
114,5.622101,96.81031
115,5.6711,97.03176
116,5.72020245,97.24217
117,5.76928043,97.6749954
118,5.81811142,97.8953552
119,5.86713552,98.13699
120,5.915989,98.3310852
121,5.96512175,98.8046
122,6.0173564,99.0531
123,6.06615162,99.25368
124,6.115061,99.21057
125,6.16310549,99.57021
126,6.2120533,99.65032
127,6.26000261,99.56607
128,6.30907345,99.46362
129,6.358111,99.36312
130,6.406144,99.26059
131,6.455097,99.098465
132,6.50421667,98.92424
133,6.55316353,98.78714
134,6.60204935,98.53924
135,6.65125227,98.29843
136,6.700157,98.05683
137,6.749199,97.80084
138,6.79816,97.64035
139,6.847263,97.44916
140,6.896174,97.2606354
141,6.944961,97.07042
142,6.994081,96.87122
143,7.04490566,96.35624
144,7.09313965,96.248
145,7.143959,96.0941849
146,7.193152,96.02717
147,7.24210453,95.6705246
148,7.29119253,95.07079
149,7.340372,94.9811249
150,7.389441,94.8090439
151,7.438154,94.632515
152,7.48715,94.23749
153,7.536157,94.19435
154,7.58506632,94.1413
155,7.6342144,94.04623
156,7.683053,94.05184
157,7.73122835,94.06406
158,7.77987242,93.99839
159,7.834185,93.60173
160,7.883246,93.62587
161,7.932134,93.64278
162,7.98119974,93.68647
163,8.030198,93.77303
164,8.079187,93.86732
165,8.133154,94.00991
166,8.182275,94.1862946
167,8.231341,94.4519348
168,8.280247,94.66776
169,8.329206,94.90732
170,8.378159,95.16688
171,8.427178,95.37361
172,8.476243,95.69228
173,8.525178,95.926445
174,8.574267,96.22031
175,8.623025,96.72249
176,8.672266,97.02225
177,8.72116852,97.22494
178,8.772187,97.4644241
179,8.821341,97.8978348
180,8.870316,98.12729
181,8.919285,98.34686
182,8.968282,98.47282
183,9.017228,98.93777
184,9.066284,99.0326157
185,9.115382,99.4277954
186,9.167488,99.48826
187,9.216252,99.4771957
188,9.265477,99.49887
189,9.317287,99.400116
190,9.366324,99.3474655
191,9.415268,99.20294
192,9.46349049,99.0097046
193,9.512226,98.8360748
194,9.561264,98.6429138
195,9.610264,98.36915
196,9.65933,98.11326
197,9.708398,97.92758
198,9.757328,97.6591949
199,9.806318,97.37098
200,9.855284,97.1171951
201,9.90437,96.99892
202,9.956295,96.46887
203,10.0053034,96.26123
204,10.0543327,96.1433258
205,10.1033278,95.91727
206,10.1522779,95.45484
207,10.2043133,95.2794952
208,10.2522888,95.21518
209,10.3012886,95.02536
210,10.3503742,94.70709
211,10.3992968,94.22134
212,10.4483385,94.10275
213,10.4972887,93.96759
214,10.5463257,93.90954
215,10.5953817,93.52568
216,10.6443663,93.50339
217,10.693306,93.41628
218,10.7468433,93.41409
219,10.79525,93.43287
220,10.8443842,93.50694
221,10.8933954,93.6505661
222,10.9423809,93.82962
223,10.9912605,93.9986954
224,11.0403709,94.3103256
225,11.0913792,94.47048
226,11.1404467,94.73507
227,11.1893358,95.03626
228,11.2424078,95.248436
229,11.2912035,95.58797
230,11.3403044,95.7960052
231,11.389492,96.09208
232,11.4383736,96.34428
233,11.48731,96.92589
234,11.5353718,97.14414
235,11.5843277,97.43034
236,11.6333914,97.7441
237,11.6823874,98.23457
238,11.731246,98.52855
239,11.7803612,98.74545
240,11.8293324,99.25444
241,11.8784256,99.447525
242,11.9273691,99.93889
243,11.976429,100.159431
244,12.0253325,100.307877
245,12.0745077,100.480766
246,12.1233625,100.895279
247,12.1723385,100.97776
248,12.2214069,101.3398
249,12.2705145,101.250618
250,12.3253126,101.216942
251,12.37494,101.11129
252,12.4234114,101.007828
253,12.472312,100.842964
254,12.52037,100.686272
255,12.5697193,100.514725
256,12.6182785,100.367523
257,12.667367,100.12822
258,12.7162857,99.9037857
259,12.7647457,99.4306946
260,12.8135529,99.1788
261,12.860343,98.95673
262,12.909481,98.61539
263,12.9584475,98.38022
264,13.006547,97.8718262
265,13.0554161,97.77176
266,13.1043386,97.16616
267,13.1535158,97.020546
268,13.2024632,96.892746
269,13.2514467,96.7773743
270,13.3004084,96.33493
271,13.3547106,96.21401
272,13.4065409,96.10257
273,13.4555187,95.99255
274,13.5044279,95.85782
275,13.5534363,95.38666
276,13.6025038,95.29352
277,13.6515465,95.187645
278,13.7005939,95.06035
279,13.7494144,94.96686
280,13.7985115,94.85926
281,13.847538,94.45407
282,13.89948,94.37394
283,13.9484625,94.28063
284,13.9973593,94.29545
285,14.0464268,94.25783
286,14.0945139,94.2200546
287,14.1425343,94.14988
288,14.190505,94.14303
289,14.2394266,94.10934
290,14.2881165,94.14602
291,14.3365059,94.2587051
292,14.3867311,94.46328
293,14.4330025,94.48257
294,14.4804811,94.64469
295,14.5296211,94.79266
296,14.5785131,94.95264
297,14.627368,95.1643753
298,14.6765509,95.46263
299,14.7254791,95.7146149
300,14.7734766,96.0421448
301,14.8215551,96.17637
302,14.870471,96.48522
303,14.9194231,96.81075
304,14.9683733,97.05361
305,15.0165691,97.3615
306,15.065546,97.9711151
307,15.1146154,98.2424545
308,15.1635094,98.4880753
309,15.2125473,98.75311
310,15.2616386,99.22854
311,15.3106432,99.7376862
312,15.3597679,99.99051
313,15.4085932,100.11705
314,15.462512,100.211548
315,15.5095263,100.422119
316,15.5584593,100.440361
317,15.6074085,100.339607
318,15.65604,100.26783
319,15.7021265,100.1439
320,15.7476053,99.95914
321,15.7965822,99.77954
322,15.8455887,99.63041
323,15.8945475,99.43067
324,15.9490147,99.18551
325,15.9987087,98.95148
326,16.04759,98.61597
327,16.0966263,98.43751
328,16.1454945,98.12803
329,16.19457,97.84613
330,16.24355,97.65072
331,16.2926178,97.06453
332,16.3415127,96.94902
333,16.3896179,96.77142
334,16.4375935,96.63399
