,date,Amplitude
0,0.0,88.22249
1,0.0522229,87.7498245
2,0.1015194,87.3473358
3,0.1492914,87.01091
4,0.1983021,86.62153
5,0.2475025,86.20321
6,0.3069762,85.73896
7,0.3555058,85.49237
8,0.4042648,85.06976
9,0.4520871,84.74381
10,0.5020331,84.4563751
11,0.5508701,84.09228
12,0.6018203,83.82394
13,0.6513265,83.7997
14,0.6997821,83.85203
15,0.7476419,83.6544647
16,0.7965779,83.5887146
17,0.8451225,83.5771255
18,0.8933442,83.4701843
19,0.9445025,83.26289
20,0.9948254,83.06378
21,1.0433774,82.93397
22,1.09278655,82.91243
23,1.141854,82.80855
24,1.18975341,82.608
25,1.238747,82.60404
26,1.28789616,82.52418
27,1.33705485,82.4835
28,1.38472736,82.5363846
29,1.43450725,82.73244
30,1.4861412,82.72995
31,1.53587031,82.70712
32,1.58433259,82.75759
33,1.63184571,82.83577
34,1.68095946,82.86185
35,1.72991061,82.89807
36,1.778848,83.02629
37,1.8279475,83.2258453
38,1.875523,83.4329453
39,1.92468929,83.5871
40,1.974135,83.8557739
41,2.021781,84.03431
42,2.07095814,84.30911
43,2.118609,84.65383
44,2.16806579,85.00014
45,2.21604228,85.3396149
46,2.264505,85.81529
47,2.31582427,86.11965
48,2.36514521,86.3871
49,2.41349769,86.60403
50,2.46301246,87.0336
51,2.51331472,87.3604
52,2.56215739,87.8568039
53,2.610987,88.1776657
54,2.6599,88.49177
55,2.71031356,88.8556442
56,2.758864,88.9661
57,2.806864,89.11541
58,2.85578966,89.19302
59,2.90395451,89.24785
60,2.95178819,89.13573
61,3.00038719,88.97259
62,3.04977369,88.8725
63,3.09795427,88.53884
64,3.14705968,88.25914
65,3.195941,87.9006958
66,3.245276,87.55495
67,3.294082,87.24088
68,3.34426045,86.8987
69,3.39284372,86.65429
70,3.444005,86.13514
71,3.49390554,85.8302
72,3.547608,85.5574341
73,3.59669065,85.42628
74,3.64462185,85.0053253
75,3.69562221,84.83426
76,3.74509931,84.53277
77,3.79395676,84.32259
78,3.8427496,84.04088
79,3.89560747,83.81787
80,3.94389319,83.56301
81,3.99276423,83.42286
82,4.040873,83.29101
83,4.089802,83.14554
84,4.13876629,82.99453
85,4.187611,82.7377548
86,4.236561,82.77451
87,4.28702974,82.86084
88,4.33638573,82.87069
89,4.386031,82.86089
90,4.43555355,82.81937
91,4.4839325,82.7362061
92,4.53214931,82.58767
93,4.582816,82.56061
94,4.632188,82.64368
95,4.68089962,82.81815
96,4.73079443,83.01229
97,4.779888,83.22504
98,4.82765961,83.49358
99,4.875875,83.717
100,4.927753,83.97362
101,4.97599649,84.32041
102,5.024524,84.7329941
103,5.073315,85.05119
104,5.12174463,85.37622
105,5.171955,85.72828
106,5.22151041,86.18551
107,5.26891661,86.3773956
108,5.31807661,86.74274
109,5.36654329,86.91151
110,5.414743,87.11537
111,5.46379662,87.41764
112,5.51336,87.69242
113,5.565221,87.88347
114,5.61396837,87.91573
115,5.662759,87.84348
116,5.71148062,87.76943
117,5.760533,87.68723
118,5.80983734,87.54421
119,5.857895,87.3526154
120,5.90564,87.09154
121,5.954782,86.73042
122,6.004772,86.20733
123,6.05288,85.81951
124,6.103451,85.47084
125,6.15277338,85.0603
126,6.20071554,84.66623
127,6.24984837,84.32813
128,6.29721642,83.9284058
129,6.34608173,83.65155
130,6.39631748,83.52554
131,6.44600534,83.4254
132,6.494786,83.43714
133,6.542951,83.38753
134,6.591668,83.29924
135,6.64007139,83.229
136,6.68982,83.07538
137,6.74026871,82.85565
