,date,Amplitude
0,0.0,98.43169
1,0.056647,99.09957
2,0.1172333,99.57363
3,0.1745867,100.0701
4,0.232242,100.359871
5,0.2884668,100.535606
6,0.3443916,100.564247
7,0.4012719,100.5508
8,0.4594637,100.217743
9,0.516496,99.73404
10,0.5749399,99.2082062
11,0.6318982,98.66754
12,0.6883299,98.21399
13,0.7458264,97.59235
14,0.8043142,97.1082
15,0.8616847,96.5367
16,0.9186098,96.03411
17,0.9751357,95.40033
18,1.03178334,94.89659
19,1.09005356,94.33258
20,1.14728379,93.7524
21,1.20416665,93.30724
22,1.261248,92.8665161
23,1.31785,92.48598
24,1.37606883,92.0273
25,1.43310022,91.71587
26,1.49284768,91.45237
27,1.55074275,91.1852
28,1.60863864,91.0227051
29,1.66618717,90.87254
30,1.72338831,90.78046
31,1.7809546,90.77873
32,1.83749175,90.49769
33,1.89492035,90.53984
34,1.95183873,90.5225
35,2.009088,90.32421
36,2.06610131,90.1747
37,2.1224134,89.89298
38,2.17906737,89.72574
39,2.23641372,89.546
40,2.29336429,89.4962
41,2.35047579,89.46546
42,2.40717,89.42104
43,2.46445,89.38892
44,2.52142644,89.42815
45,2.57807231,89.20686
46,2.63457346,89.1945
47,2.69231176,89.2364
48,2.7488544,89.19641
49,2.80770063,89.2041855
50,2.86547661,89.18149
51,2.92410159,89.0660553
52,2.9836266,88.9426651
53,3.03998327,88.91872
54,3.097238,88.90209
55,3.15488124,88.95257
56,3.21415615,88.9578247
57,3.27138948,89.17759
58,3.32856154,89.39173
59,3.38724542,89.6631
60,3.443123,90.00497
61,3.50079632,90.35268
62,3.558068,90.6436
63,3.61956072,90.99686
64,3.67646861,91.30885
65,3.73322916,91.855545
66,3.78986025,92.16055
67,3.84725571,92.5451355
68,3.90340948,93.01486
69,3.96001,93.3392639
70,4.01652336,93.63538
71,4.073602,94.05917
72,4.13098574,94.32268
73,4.187519,94.73925
74,4.244898,95.07789
75,4.302583,95.37027
76,4.3599,95.88689
77,4.416369,96.20654
78,4.473426,96.53725
79,4.531415,96.84918
80,4.58695936,97.333725
81,4.644266,97.8185654
82,4.70058537,98.18405
83,4.75688028,98.52618
84,4.8144536,98.95733
85,4.87151051,99.26208
86,4.92751074,99.55245
87,4.984393,99.87658
88,5.042462,100.230118
89,5.09857941,100.441
90,5.155768,100.646538
91,5.21271849,100.964584
92,5.268897,101.036179
93,5.32718372,101.083321
94,5.38303232,100.850792
95,5.439135,100.4652
96,5.49571466,100.026863
