,date,Amplitude
0,0.0,81.44798
1,0.0527168,81.48305
2,0.1046981,81.5536652
3,0.1566125,81.6746445
4,0.2083717,81.6942444
5,0.2607225,81.78085
6,0.3107741,81.7564
7,0.3628206,81.82921
8,0.414279,81.86284
9,0.465817,81.85522
10,0.5163222,81.8812943
11,0.5667421,81.89905
12,0.6175044,81.86919
13,0.6686507,81.8337555
14,0.7189596,81.8493652
15,0.7697323,81.80038
16,0.8201975,81.71075
17,0.8712278,81.63948
18,0.9228009,81.51795
19,0.9726182,81.3995056
20,1.0227654,81.35413
21,1.072841,81.26261
22,1.12451494,81.20175
23,1.1758219,81.166954
24,1.22703075,81.14606
25,1.278112,81.17099
26,1.32837665,81.13508
27,1.37927568,81.1787
28,1.43038726,81.227684
29,1.48135877,81.26988
30,1.53279674,81.2755051
31,1.5839169,81.37251
32,1.63529062,81.3414154
33,1.68766236,81.22882
34,1.73910189,81.2602844
35,1.7902602,81.16509
36,1.84129941,81.14887
37,1.89229286,81.072876
38,1.943281,81.10094
39,1.99402571,81.08213
40,2.0442028,81.09225
41,2.09474921,81.17475
42,2.145448,81.2403946
43,2.198819,81.21739
44,2.25331783,81.37114
45,2.3044045,81.47768
46,2.3558383,81.52862
47,2.40703654,81.6615
48,2.458622,81.67025
49,2.509082,81.61412
50,2.55993128,81.51233
51,2.61076665,81.34534
52,2.66246414,81.24979
53,2.71248984,81.1750641
54,2.76476574,81.0839539
55,2.81648564,80.99867
56,2.86757278,80.9488144
57,2.91877747,80.94276
58,2.96993756,80.82241
59,3.02275372,80.8178558
60,3.073215,80.85983
61,3.12470651,80.85098
62,3.175066,80.82687
63,3.225729,80.86684
64,3.27667928,80.8648
65,3.32667112,80.76623
66,3.37710762,80.6861
67,3.42737532,80.619545
68,3.4782033,80.54777
69,3.52898669,80.58117
70,3.58015633,80.44032
71,3.63092065,80.4109039
72,3.680551,80.402
73,3.73438931,80.34529
74,3.7849617,80.32402
75,3.83631921,80.36884
76,3.88674283,80.38559
77,3.93855882,80.37778
78,3.988677,80.41606
79,4.03995037,80.40806
80,4.09079552,80.39059
81,4.14156342,80.34629
82,4.192582,80.29933
83,4.24372149,80.26806
84,4.295169,80.27638
85,4.34581852,80.18911
86,4.3978157,80.05005
87,4.44912529,80.239624
88,4.50028324,80.37014
89,4.54961252,80.49171
90,4.599146,80.739624
91,4.65040255,80.90694
92,4.702488,81.15189
93,4.755828,81.47487
94,4.805411,81.7564
95,4.85596371,82.01474
96,4.90643835,82.26993
97,4.95799875,82.60188
98,5.01277,83.1969147
99,5.064151,83.41317
100,5.114917,83.9485855
101,5.165805,84.184
102,5.21565866,84.27555
103,5.270489,84.56507
104,5.321646,84.38985
105,5.373185,84.166275
106,5.424553,83.93079
107,5.47593927,83.79479
108,5.5322957,83.7046356
109,5.58296728,83.4771652
110,5.63285637,83.19464
111,5.68409872,83.02116
112,5.73669,82.82607
113,5.78726435,82.68576
114,5.83841562,82.45465
115,5.888661,82.3212
116,5.93851757,82.23846
117,5.988962,82.18307
118,6.04044437,82.06761
119,6.090564,82.0696
120,6.14118528,81.77236
121,6.193744,81.69899
122,6.24453449,81.71467
123,6.29658127,81.6839447
124,6.347358,81.58754
125,6.397449,81.4818649
126,6.44862032,81.40368
127,6.50025558,81.2795
128,6.55157328,81.2463
129,6.602502,81.12334
130,6.65297365,81.0891953
131,6.702884,81.0846
132,6.752778,81.02715
133,6.80279732,80.6898346
134,6.853426,80.76983
135,6.904132,80.7788
136,6.954633,80.8225
137,7.00609541,80.96882
138,7.058696,81.0000153
139,7.108989,80.98888
140,7.15882874,81.018
141,7.209447,81.0652542
142,7.26344967,81.10968
143,7.31594658,81.10757
144,7.36730146,81.12801
145,7.416406,81.14171
146,7.467908,81.19117
147,7.517949,81.1781845
148,7.56812239,81.3211441
149,7.6197443,81.39806
150,7.6705575,81.36681
151,7.7227087,81.34784
152,7.773418,81.35417
153,7.82385826,81.2980042
154,7.877044,81.216
155,7.92739153,81.20974
156,7.9791913,81.19377
157,8.030797,81.1599
158,8.082265,81.10687
159,8.134822,81.11604
160,8.185529,81.09593
161,8.23679,81.0397339
162,8.28724,81.1115646
163,8.33871651,81.13138
164,8.390019,81.12974
165,8.440544,81.1468353
166,8.49058151,81.1502762
167,8.54039,81.09178
168,8.593473,81.00652
169,8.643222,81.00827
170,8.6937685,80.94302
171,8.744174,80.94155
172,8.794783,80.8182144
173,8.846546,80.81565
174,8.89666,80.85145
175,8.946928,80.7954559
176,8.99765,80.80402
177,9.04907,80.8419647
178,9.100435,80.8235
179,9.152645,80.8550949
180,9.202875,80.9132156
181,9.253617,80.9210739
182,9.30439,80.89873
183,9.354858,80.9041061
184,9.406683,80.99121
185,9.458394,81.08183
186,9.509117,81.1323547
187,9.559415,81.2333755
188,9.610562,81.40291
189,9.6614,81.57388
190,9.712457,81.71463
191,9.765238,82.25901
192,9.821562,82.16836
193,9.872691,82.34674
194,9.932744,82.6519852
195,9.986462,82.8354645
196,10.0365925,82.96547
197,10.0869427,83.1085358
198,10.1361408,83.65944
199,10.187912,83.6604156
200,10.2371473,83.6454
201,10.2877979,83.52101
202,10.339426,83.41307
203,10.39054,83.2661362
204,10.4419,83.06852
205,10.4941139,83.040184
206,10.5434341,82.95788
207,10.5948143,82.83293
208,10.6454144,82.90747
209,10.7006454,82.86468
210,10.7544441,82.84631
211,10.8053236,82.73388
212,10.8606863,82.6578751
213,10.91046,82.63128
214,10.9609623,82.58686
215,11.0125008,82.399086
216,11.0648689,82.46194
217,11.1165371,82.52012
218,11.1676569,82.5323257
219,11.2191563,82.63781
220,11.2699623,82.7932
221,11.3219681,82.82388
222,11.37243,82.88234
223,11.4246225,82.96027
224,11.4745646,82.97232
225,11.52526,82.93573
226,11.5760365,82.95377
227,11.6286736,83.00079
228,11.6784525,82.998
229,11.7282438,82.73885
230,11.7847881,82.5592651
231,11.835288,82.52542
232,11.8869915,82.45328
233,11.93766,82.30777
234,11.9875412,82.36616
235,12.0387983,82.2578354
236,12.0920267,82.21152
237,12.1432781,82.13979
238,12.1929874,82.06487
239,12.2445278,81.92016
240,12.2958994,81.7971649
241,12.3460369,81.69342
242,12.3963127,81.67389
243,12.4468718,81.53598
244,12.5004463,81.41638
245,12.5503674,81.40532
246,12.601512,81.36019
247,12.6527529,81.29658
248,12.7032242,81.39196
249,12.75406,81.3762054
250,12.8041887,81.3224258
251,12.8557882,81.37277
252,12.9078684,81.34601
253,12.9580164,81.26818
254,13.0096474,81.20089
255,13.0608692,81.16612
256,13.1116362,81.16112
257,13.16318,81.09667
258,13.2145691,80.66247
259,13.26503,80.68654
260,13.3155212,80.63653
261,13.366456,80.60784
262,13.4171982,80.6895447
263,13.4685907,80.74068
264,13.5201492,80.7827148
265,13.5718861,80.8811951
266,13.6225224,80.92744
267,13.6732187,81.01983
268,13.7233324,81.10507
269,13.7730494,81.23557
270,13.8238192,81.37114
271,13.8756552,81.56901
272,13.9277239,81.72406
273,13.9778862,81.94263
274,14.0340948,82.1978
275,14.08427,82.418396
276,14.1351147,82.69306
277,14.1876059,82.98973
278,14.2379923,83.25392
279,14.2885933,83.9402
280,14.3401575,84.27874
281,14.3903551,84.53565
282,14.4417095,84.71436
283,14.4930477,85.25796
284,14.54564,85.76362
285,14.5961761,85.69022
286,14.6461325,85.48469
287,14.69646,85.16216
288,14.7461586,84.86328
289,14.7966728,84.73965
290,14.8475647,84.56429
291,14.898447,84.39953
292,14.9512835,84.19529
293,15.00328,83.9726257
294,15.0542421,83.87587
295,15.104495,83.66679
296,15.1595917,83.44269
297,15.2089376,83.21791
298,15.25942,83.09271
299,15.3089762,82.93914
300,15.3591719,82.81958
301,15.4097586,82.6831741
302,15.4600868,82.18078
303,15.5100765,82.11029
304,15.5602541,82.08075
305,15.6104965,81.64719
306,15.6621,81.6646
307,15.7155857,81.60997
308,15.7652,81.5956039
309,15.816844,81.58932
310,15.8670769,81.58491
311,15.92442,81.493
312,15.9748878,81.39266
313,16.0245514,81.45507
314,16.074194,81.4385147
315,16.12555,81.4322052
316,16.175745,81.3452759
317,16.2262688,81.3823242
318,16.2773533,81.4333954
319,16.3276653,81.47076
320,16.3775139,81.52895
321,16.4279118,81.63473
322,16.4784355,81.6969757
323,16.5338821,81.76305
324,16.5845051,81.82243
325,16.6366253,81.87453
326,16.6877117,81.85802
327,16.73797,81.9670944
328,16.7906857,81.98378
329,16.84524,82.09532
330,16.8963852,82.0773
331,16.9478989,82.01516
332,17.0017662,82.0308151
333,17.0537262,82.04212
334,17.104517,82.00861
335,17.1561375,82.1006851
336,17.2054558,82.06712
337,17.256649,82.0594254
338,17.3073921,82.0937
339,17.3576927,82.051445
340,17.4085827,81.9671
341,17.458931,81.9519
342,17.50978,81.92227
343,17.56163,81.9768448
344,17.6125546,81.9692154
345,17.662859,81.9333344
346,17.7132473,81.95514
347,17.76481,81.95446
348,17.81722,81.9144058
349,17.8673916,81.97969
350,17.9184456,81.98226
351,17.969471,81.99658
352,18.0207443,82.02789
353,18.0720882,82.05143
354,18.1234283,81.99405
355,18.1745052,81.98414
356,18.2253685,81.9876251
357,18.275774,82.0617752
358,18.32685,82.13097
359,18.3810081,82.2355042
360,18.4315758,82.38551
361,18.4854069,82.59157
362,18.536047,82.80504
363,18.5868435,83.15891
364,18.63953,83.33792
365,18.6915855,83.62164
366,18.7433224,83.9351349
367,18.794,84.2197342
368,18.8450832,84.79577
369,18.8947487,85.01876
370,18.9458218,85.3446655
371,18.9972858,85.51524
372,19.0484848,86.0215454
373,19.0992012,86.2010345
374,19.14965,86.3585
375,19.2001934,86.76521
376,19.2502556,86.68664
377,19.3020954,86.56955
378,19.3529243,86.31097
379,19.4033966,86.07128
380,19.4537678,85.94246
381,19.504261,85.7947845
382,19.5544338,85.58242
383,19.6049519,85.32039
384,19.6590633,85.07309
385,19.70927,84.837326
386,19.7596169,84.6741
387,19.8103619,84.44723
388,19.861351,84.28799
389,19.9119034,84.2151947
390,19.96275,84.18219
391,20.01206,83.71652
392,20.0645046,83.728096
393,20.1154652,83.57979
394,20.1667042,83.4794
395,20.2198257,83.4388351
396,20.2702427,83.38169
397,20.320137,83.29863
398,20.3712368,83.17556
399,20.422226,83.1361
400,20.4723854,82.74867
401,20.5240459,82.74233
402,20.57564,82.693306
403,20.6280136,82.6469955
404,20.6791878,82.70127
405,20.7323837,82.72775
406,20.783699,82.82903
407,20.8354034,83.03215
408,20.886879,83.2010345
409,20.9371128,83.4325562
410,20.9924088,83.70011
411,21.0450668,83.98281
412,21.0961037,84.2247543
413,21.146328,84.5109253
414,21.1965523,84.72667
415,21.2487278,85.0084839
416,21.2989979,85.3078156
417,21.34867,85.61632
418,21.3982773,86.28129
419,21.4483643,86.48705
420,21.507515,87.06999
421,21.5588417,87.04904
422,21.60976,86.8703156
423,21.66391,87.02669
424,21.71416,87.10725
425,21.7657356,87.06764
426,21.81741,86.84909
427,21.8686218,86.64509
428,21.9200764,86.67503
429,21.96981,86.6946
430,22.0208836,86.71281
431,22.0710621,86.73816
432,22.1217823,86.8801651
433,22.1727028,86.92935
434,22.22313,87.0597458
435,22.274313,87.18387
436,22.32597,87.21963
437,22.3771286,87.2614746
438,22.4293442,87.32739
439,22.4818554,87.27135
440,22.5351162,87.1817245
441,22.58571,87.15089
442,22.6412811,86.98337
443,22.69405,86.7850342
444,22.7450066,86.59445
445,22.79582,86.4301
446,22.8464031,86.30843
447,22.89681,86.09886
448,22.9481869,85.96617
449,22.99874,85.8486
450,23.0492783,85.67334
451,23.1000767,85.5265045
452,23.1516018,85.4301
453,23.2024975,85.2469
454,23.2528954,85.0204
455,23.30445,84.94381
456,23.3553314,84.75408
457,23.40624,84.3778
458,23.4567432,84.27281
459,23.5078812,84.20245
460,23.55829,84.1777344
461,23.6088829,84.07169
462,23.659338,84.01487
463,23.7093449,84.01689
464,23.7598038,83.96392
465,23.8114033,83.58436
466,23.8626728,83.60432
467,23.9142685,83.49893
468,23.9652519,83.42692
469,24.0161076,83.44417
470,24.0673885,83.4255447
471,24.1186428,83.55548
472,24.1706657,83.5754547
473,24.222084,83.67767
474,24.2736053,83.8529053
475,24.3266468,84.0207062
476,24.3787155,84.29172
477,24.4294586,84.46094
478,24.4810085,84.66114
479,24.5319843,84.88926
480,24.58385,85.1418457
481,24.6346073,85.34726
482,24.6848526,85.5245361
483,24.736639,85.77709
484,24.7881432,85.8462143
485,24.839386,86.02394
486,24.8888569,86.5217743
487,24.9394341,86.59822
488,24.9903049,86.61232
489,25.0412941,86.44458
490,25.092205,86.48674
491,25.1424389,86.43921
492,25.19418,86.29415
493,25.24485,86.23826
494,25.295475,86.24956
495,25.34582,86.204
496,25.3975887,86.15355
497,25.4490662,86.2386246
498,25.5003872,86.27391
499,25.5525627,86.22236
500,25.6031,86.26544
501,25.65394,86.3782349
502,25.7054424,86.444
503,25.7566452,86.46808
504,25.8064919,86.60653
505,25.861721,86.47115
506,25.9110985,86.45549
507,25.96263,86.35728
508,26.0129623,86.25131
509,26.0632782,85.99011
510,26.11388,85.8356552
511,26.16504,85.62749
512,26.2143478,85.44286
513,26.264864,85.20994
514,26.31586,85.04314
515,26.366497,84.92242
516,26.4189568,84.78613
517,26.4694347,84.6467056
518,26.519516,84.60675
519,26.5701771,84.48855
520,26.6207867,84.35227
521,26.6724834,84.27719
522,26.7249165,84.15291
523,26.7759876,84.01068
524,26.82712,83.96605
525,26.8799171,83.80571
526,26.9315777,83.41558
527,26.98221,83.32499
528,27.0332565,83.27175
529,27.0838966,83.26236
530,27.135664,83.19736
531,27.1870079,83.20914
532,27.2388573,83.2260056
533,27.2897434,83.17811
534,27.3430824,83.16224
535,27.3939877,83.20985
536,27.444994,83.1019058
537,27.4974556,83.01754
538,27.5485363,82.9769
539,27.599968,82.9638748
540,27.651041,82.63413
541,27.7026081,82.5989151
542,27.7551231,82.70122
543,27.8054752,82.76433
544,27.8566875,82.81798
545,27.9086,83.0463943
546,27.9593925,83.1028748
547,28.0140057,83.2777
548,28.0652122,83.42864
549,28.1149426,83.5613861
550,28.1662579,83.61311
551,28.2169228,83.82046
552,28.2673855,83.9233856
553,28.31849,84.11508
554,28.3698025,84.24207
555,28.42026,84.48002
556,28.4703732,84.76009
557,28.5212841,84.9348145
558,28.57275,85.17492
559,28.62394,85.63298
560,28.6743279,85.73461
561,28.7245731,85.81597
562,28.7762051,85.74134
563,28.8269424,85.46196
564,28.8803883,85.25329
565,28.9307346,85.30513
566,28.982687,85.2986145
567,29.03292,85.15821
568,29.0841637,85.05151
569,29.1374664,85.04364
570,29.187067,85.09948
571,29.2380238,85.0885
572,29.2885113,85.23883
573,29.33936,85.21179
574,29.3904953,85.28885
575,29.4415169,85.38914
576,29.4904747,85.46825
577,29.5410023,85.36482
578,29.5934887,85.40247
579,29.6437321,85.42942
580,29.6955585,85.37463
581,29.7468624,85.25262
582,29.7973061,85.23611
583,29.8485851,85.17007
584,29.9000034,85.0751
585,29.950983,84.97573
586,30.0028458,84.8588638
587,30.0537987,84.71236
588,30.10482,84.84291
589,30.1553326,84.55903
590,30.2053833,84.3463058
591,30.2560177,84.1061554
592,30.306776,83.98625
593,30.3576069,83.80599
594,30.40844,83.60116
595,30.4593487,83.45545
596,30.5107441,83.37553
597,30.5619736,83.27008
598,30.6133175,83.1538849
599,30.6633968,83.20471
600,30.7156086,83.06555
601,30.767765,83.04216
602,30.8180237,82.72345
603,30.8690872,82.67124
604,30.9191437,82.5825653
605,30.97056,82.546
606,31.02596,82.49866
607,31.0764217,82.47949
608,31.1284924,82.42209
609,31.17928,82.4638748
610,31.23065,82.425705
611,31.28243,82.35355
612,31.3337955,82.4427
613,31.3850288,82.369194
614,31.43557,82.4192047
615,31.48865,82.465
616,31.5401745,82.54186
617,31.5919514,82.5515
618,31.64317,82.59817
619,31.6956234,82.76159
620,31.7460442,82.8977051
621,31.8017349,83.04097
622,31.8523254,83.2312546
623,31.9049911,83.4707947
624,31.9563847,83.71732
625,32.00763,83.90141
626,32.0582771,84.18107
627,32.11025,84.3426056
628,32.1613464,84.6471558
629,32.2127037,84.9276047
630,32.262188,85.15461
631,32.3169556,85.69114
632,32.36737,85.89681
633,32.4186,86.08389
634,32.4691772,86.2002
635,32.5211143,86.61638
636,32.5752945,86.64056
637,32.6278229,86.59869
638,32.67882,86.32225
639,32.7292976,86.04721
640,32.7794647,85.80798
641,32.8310738,85.56297
642,32.8819046,85.38136
643,32.93249,85.18618
644,32.98477,84.89752
645,33.03447,84.5748
646,33.08593,84.4472
647,33.13561,84.23299
648,33.1872978,84.05106
649,33.237793,83.8374252
650,33.2895851,83.6635
651,33.34093,83.24622
652,33.39371,83.11846
653,33.444252,83.10529
654,33.49536,83.07876
655,33.5481949,82.9567261
656,33.59865,82.5832
657,33.64897,82.54861
658,33.6984863,82.45092
659,33.7504272,82.35199
660,33.8004036,82.30065
661,33.85349,82.23668
662,33.903286,82.2325745
663,33.95341,82.2069855
664,34.00332,82.244545
665,34.0533,82.3056641
666,34.1033249,82.3567352
667,34.1561852,82.5613861
668,34.20633,82.6688156
669,34.25687,82.79386
670,34.3071251,82.98117
671,34.3637123,83.2251358
672,34.4142876,83.41692
673,34.46756,83.59215
674,34.5184822,83.8747253
675,34.568573,84.04048
676,34.61926,84.25481
677,34.6703835,84.51817
678,34.72187,84.76407
679,34.7728157,85.07364
680,34.8234367,85.3607559
681,34.8747177,86.08825
682,34.9256859,86.3195648
683,34.9763145,86.61021
684,35.027256,87.31517
685,35.0779572,87.5646439
686,35.13053,87.99273
687,35.1817245,88.13222
688,35.2318077,88.17784
689,35.2827339,88.50813
690,35.333374,88.48165
691,35.3860626,88.52421
692,35.4374733,88.49945
693,35.4882851,88.37207
694,35.5384254,88.31619
695,35.58865,88.2449
696,35.6390724,88.00187
697,35.68986,87.8443146
698,35.7404327,87.74726
699,35.7904625,87.60633
700,35.840744,87.45856
701,35.89133,87.2944641
702,35.94647,87.058754
703,35.997036,87.0442
704,36.0491867,86.96621
705,36.0998459,86.93615
706,36.1497841,86.83115
707,36.20031,86.8461761
708,36.25241,86.962616
709,36.3026962,86.95626
710,36.35504,87.00046
711,36.407383,87.10166
712,36.46014,87.14784
713,36.5126953,87.06476
714,36.56378,87.09541
715,36.61464,87.14693
716,36.6653328,87.18163
717,36.7173347,87.10467
718,36.7699356,87.09775
719,36.8215866,87.07147
720,36.8730621,87.02056
721,36.92615,86.87731
722,36.9774551,86.8428345
723,37.0284271,86.57214
724,37.07995,86.30078
725,37.131546,86.15391
726,37.1824455,85.796
727,37.23261,85.23663
728,37.2834053,84.53289
729,37.3331146,83.8733139
730,37.3831177,83.29008
731,37.4387436,82.43926
732,37.4891663,81.98033
733,37.54387,81.02329
734,37.5970535,80.82697
735,37.650238,80.44663
736,37.70437,80.06783
737,37.7615166,79.81888
738,37.81537,79.92548
739,37.86949,84.92587
740,37.92271,84.9852448
741,37.97799,84.62058
742,38.032753,86.2934341
743,38.0857964,84.9903
744,38.1386375,87.7004
745,38.19105,88.82312
746,38.2402534,85.43411
747,38.2934036,85.67297
748,38.3435,81.96411
749,38.3972244,86.43622
750,38.446907,85.04273
751,38.49705,83.15827
752,38.54632,80.56731
753,38.5965919,79.6782761
754,38.6460457,81.64407
755,38.6953621,80.98337
756,38.7455978,80.7765656
757,38.7952232,80.51714
758,38.84549,80.3658
759,38.8957748,80.76362
760,38.9456749,80.91294
761,38.9959068,81.68023
762,39.0460129,82.32455
763,39.09586,82.6136856
764,39.1446877,82.8205948
765,39.19656,82.7212753
766,39.2461281,82.51185
767,39.2982826,83.09638
768,39.34727,83.38878
769,39.39813,83.754425
770,39.4501,84.04337
771,39.5006371,84.37743
772,39.5582771,84.95137
773,39.60763,85.29008
774,39.6586037,85.59018
775,39.7084,86.25717
776,39.7590942,86.37228
777,39.8094368,86.53768
778,39.859478,87.0803757
779,39.9083748,87.07591
780,39.95856,87.3976
781,40.0106,87.17412
782,40.0621071,86.7368851
783,40.1112747,86.43637
784,40.16106,86.25592
785,40.2106934,86.0869
786,40.2608643,85.8398361
787,40.3126678,85.59658
788,40.363205,85.43931
789,40.413,85.22105
790,40.4627228,84.9337158
