date,Amplitude
0.0,98.59885
0.0517757572,99.41154
0.10179776,99.95783
0.150108382,100.2434
0.198849738,100.265724
0.247959271,100.12973
0.302597582,100.262108
0.350870818,100.104614
0.399852216,99.87161
0.448866725,99.68197
0.497944117,99.42908
0.5469656,99.2094
0.5958063,99.00523
0.6447943,98.77317
0.693772733,98.57892
0.741949558,98.35455
0.796867669,98.1100845
0.8459004,97.8754044
0.8949023,97.3974838
0.9438622,97.22939
0.9928754,97.02714
1.0419147,96.9015656
1.09106266,96.34438
1.13984013,96.050354
1.18890631,95.89123
1.23788106,95.65921
1.28688526,95.1358261
1.3359468,94.97503
1.38483512,94.88969
1.43415725,94.85236
1.48283112,94.37048
1.53187966,94.3364
1.5809561,94.2873459
1.630116,94.2400742
1.67894435,94.2390442
1.72691274,94.21873
1.77602422,94.18926
1.830547,94.19616
1.8829664,94.17883
1.93187726,94.27345
1.98396981,94.3278351
2.03292751,94.47907
2.08193,94.6238251
2.13103986,94.86265
2.17993712,95.04399
2.228934,95.2630844
2.27794337,95.5252762
2.326874,95.80741
2.37593722,96.07903
2.42381978,96.354805
2.47192812,96.63454
2.52091384,96.95918
2.57004714,97.18799
2.61892962,97.39584
2.66803455,97.8979645
2.71687746,98.13388
2.76592517,98.34349
2.81498957,98.6209
2.86697054,99.19887
2.91595149,99.49759
2.9700582,100.10434
3.0189023,100.291374
3.06789851,100.478134
3.11692142,100.976334
3.164982,101.023911
3.213956,101.1576
3.26304722,101.107994
3.31385183,101.2539
3.362991,101.129631
3.41199136,100.967194
3.4609046,100.78405
3.5100708,100.511337
3.55899978,100.306709
3.6080327,100.037033
3.65704346,99.787674
3.70609117,99.53961
3.75579166,99.27947
3.803868,99.0741348
3.85601544,98.78572
3.905951,98.2187347
3.954907,97.99386
4.003921,97.86356
4.05292,97.6637344
4.10093832,97.174736
4.148983,96.8045349
4.1980195,96.57579
4.24705029,96.43446
4.296119,95.8526
4.34507036,95.681694
4.39404249,95.22107
4.443043,95.10455
4.49201632,94.95581
4.539851,94.90288
4.588131,94.4786453
4.637065,94.44756
4.686078,94.40482
4.73506069,94.32531
4.78399658,94.3175354
4.833141,94.31982
4.882059,94.26824
4.932421,94.2422
4.98198271,94.31639
5.029217,94.35588
5.07819939,94.45544
5.12705,94.5663757
5.17618847,94.78763
5.225,95.03486
5.27400875,95.24213
5.32292938,95.48166
5.37209272,95.70967
5.42000151,95.9490051
5.4681077,96.15382
5.51724768,96.3341446
5.573104,96.64015
5.622101,96.81031
5.6711,97.03176
5.72020245,97.24217
5.76928043,97.6749954
5.81811142,97.8953552
5.86713552,98.13699
5.915989,98.3310852
5.96512175,98.8046
6.0173564,99.0531
6.06615162,99.25368
6.115061,99.21057
6.16310549,99.57021
6.2120533,99.65032
6.26000261,99.56607
6.30907345,99.46362
6.358111,99.36312
6.406144,99.26059
6.455097,99.098465
6.50421667,98.92424
6.55316353,98.78714
6.60204935,98.53924
6.65125227,98.29843
6.700157,98.05683
6.749199,97.80084
6.79816,97.64035
6.847263,97.44916
6.896174,97.2606354
6.944961,97.07042
6.994081,96.87122
7.04490566,96.35624
7.09313965,96.248
7.143959,96.0941849
7.193152,96.02717
7.24210453,95.6705246
7.29119253,95.07079
7.340372,94.9811249
7.389441,94.8090439
7.438154,94.632515
7.48715,94.23749
7.536157,94.19435
7.58506632,94.1413
7.6342144,94.04623
7.683053,94.05184
7.73122835,94.06406
7.77987242,93.99839
7.834185,93.60173
7.883246,93.62587
7.932134,93.64278
7.98119974,93.68647
8.030198,93.77303
8.079187,93.86732
8.133154,94.00991
8.182275,94.1862946
8.231341,94.4519348
8.280247,94.66776
8.329206,94.90732
8.378159,95.16688
8.427178,95.37361
8.476243,95.69228
8.525178,95.926445
8.574267,96.22031
8.623025,96.72249
8.672266,97.02225
8.72116852,97.22494
8.772187,97.4644241
8.821341,97.8978348
8.870316,98.12729
8.919285,98.34686
8.968282,98.47282
9.017228,98.93777
9.066284,99.0326157
9.115382,99.4277954
9.167488,99.48826
9.216252,99.4771957
9.265477,99.49887
9.317287,99.400116
9.366324,99.3474655
9.415268,99.20294
9.46349049,99.0097046
9.512226,98.8360748
9.561264,98.6429138
9.610264,98.36915
9.65933,98.11326
9.708398,97.92758
9.757328,97.6591949
9.806318,97.37098
9.855284,97.1171951
9.90437,96.99892
9.956295,96.46887
10.0053034,96.26123
10.0543327,96.1433258
10.1033278,95.91727
10.1522779,95.45484
10.2043133,95.2794952
10.2522888,95.21518
10.3012886,95.02536
10.3503742,94.70709
10.3992968,94.22134
10.4483385,94.10275
10.4972887,93.96759
10.5463257,93.90954
10.5953817,93.52568
10.6443663,93.50339
10.693306,93.41628
10.7468433,93.41409
10.79525,93.43287
10.8443842,93.50694
10.8933954,93.6505661
10.9423809,93.82962
10.9912605,93.9986954
11.0403709,94.3103256
11.0913792,94.47048
11.1404467,94.73507
11.1893358,95.03626
11.2424078,95.248436
11.2912035,95.58797
11.3403044,95.7960052
11.389492,96.09208
11.4383736,96.34428
11.48731,96.92589
11.5353718,97.14414
11.5843277,97.43034
11.6333914,97.7441
11.6823874,98.23457
11.731246,98.52855
11.7803612,98.74545
11.8293324,99.25444
11.8784256,99.447525
11.9273691,99.93889
11.976429,100.159431
12.0253325,100.307877
12.0745077,100.480766
12.1233625,100.895279
12.1723385,100.97776
12.2214069,101.3398
12.2705145,101.250618
12.3253126,101.216942
12.37494,101.11129
12.4234114,101.007828
12.472312,100.842964
12.52037,100.686272
12.5697193,100.514725
12.6182785,100.367523
12.667367,100.12822
12.7162857,99.9037857
12.7647457,99.4306946
12.8135529,99.1788
12.860343,98.95673
12.909481,98.61539
12.9584475,98.38022
13.006547,97.8718262
13.0554161,97.77176
13.1043386,97.16616
13.1535158,97.020546
13.2024632,96.892746
13.2514467,96.7773743
13.3004084,96.33493
13.3547106,96.21401
13.4065409,96.10257
13.4555187,95.99255
13.5044279,95.85782
13.5534363,95.38666
13.6025038,95.29352
13.6515465,95.187645
13.7005939,95.06035
13.7494144,94.96686
13.7985115,94.85926
13.847538,94.45407
13.89948,94.37394
13.9484625,94.28063
13.9973593,94.29545
14.0464268,94.25783
14.0945139,94.2200546
14.1425343,94.14988
14.190505,94.14303
14.2394266,94.10934
14.2881165,94.14602
14.3365059,94.2587051
14.3867311,94.46328
14.4330025,94.48257
14.4804811,94.64469
14.5296211,94.79266
14.5785131,94.95264
14.627368,95.1643753
14.6765509,95.46263
14.7254791,95.7146149
14.7734766,96.0421448
14.8215551,96.17637
14.870471,96.48522
14.9194231,96.81075
14.9683733,97.05361
15.0165691,97.3615
15.065546,97.9711151
15.1146154,98.2424545
15.1635094,98.4880753
15.2125473,98.75311
15.2616386,99.22854
15.3106432,99.7376862
15.3597679,99.99051
15.4085932,100.11705
15.462512,100.211548
15.5095263,100.422119
15.5584593,100.440361
15.6074085,100.339607
15.65604,100.26783
15.7021265,100.1439
15.7476053,99.95914
15.7965822,99.77954
15.8455887,99.63041
15.8945475,99.43067
15.9490147,99.18551
15.9987087,98.95148
16.04759,98.61597
16.0966263,98.43751
16.1454945,98.12803
16.19457,97.84613
16.24355,97.65072
16.2926178,97.06453
16.3415127,96.94902
16.3896179,96.77142
16.4375935,96.63399
16.489809,96.2342758
16.5385857,96.11568
16.5876274,95.9955444
16.63567,95.93374
16.68465,95.84542
16.73353,95.37354
16.7825928,95.2974243
16.831562,95.24916
16.880682,95.11617
16.9298172,94.66968
16.9784927,94.61259
17.0267677,94.4709549
17.0756073,94.39715
17.124609,94.33061
17.1738148,94.2426147
17.2225361,94.18156
17.2709255,93.67896
17.3196964,93.65779
17.3686771,93.62236
17.41769,93.64915
17.4668255,93.56091
17.519022,93.58769
17.5672073,93.66057
17.6138382,93.55581
17.6628838,93.66385
17.71171,93.74589
17.7606869,93.8185
17.8098583,93.9591141
17.85873,94.1607361
17.9076271,94.47697
17.9556713,94.7128
18.00465,94.91788
18.0536385,95.27312
18.1028748,95.47383
18.1516285,95.7820053
18.19966,96.07735
18.2487965,96.3766
18.29774,96.62912
18.3466778,97.1987839
18.3957157,97.4339
18.4446163,97.95692
18.4936829,98.180954
18.54475,98.41623
18.5944767,98.90384
18.6429424,99.0810242
18.6907234,99.23107
18.7396584,99.3061142
18.7887344,99.6516342
18.83785,99.65995
18.8867588,99.62547
18.9356575,99.5807953
18.9847889,99.50466
19.0339088,99.2701645
19.0828133,99.0822449
19.13182,98.89488
19.18085,98.592514
19.2298222,98.41782
19.27882,98.17447
19.3277359,97.91622
