date,Amplitude
0.0,99.72096
0.0535358,99.676384
0.1035327,100.084976
0.1578779,100.510063
0.2118393,101.058662
0.262212,102.065979
0.3134011,102.671349
0.363429,102.910271
0.4186132,103.192253
0.4706927,103.714371
0.5237111,103.957237
0.5749158,104.337944
0.6251506,104.379395
0.6747876,104.425148
0.7249696,104.424126
0.7752376,104.611946
0.8255382,104.571342
0.8756572,104.556969
0.9257581,104.559654
0.97678,104.2295
1.02753723,103.62886
1.077833,103.329918
1.12813389,102.95063
1.17852676,102.464417
1.22850466,101.851524
1.28043461,101.2221
1.33105421,100.816925
1.38050377,100.501854
1.43158376,100.036
1.481874,99.28899
1.53282833,99.01812
1.58385777,98.4465256
1.634903,97.88588
1.68573225,97.6222
1.73583257,97.21987
1.78497314,96.59201
1.83568168,95.98701
1.88483846,95.87376
1.9346329,95.37885
1.98357534,94.73556
2.03446913,94.43245
2.08490157,94.18817
2.13577151,93.60979
2.18584919,93.1801758
2.23582745,92.84995
2.2878263,92.1602859
2.33799672,91.72243
2.38894558,91.4253845
2.438393,91.2090454
2.48869824,90.89848
2.5397017,90.75261
2.5904696,90.85037
2.64153719,91.09477
2.69195628,91.43068
2.7417624,91.73444
2.7937448,92.33206
2.84381771,93.04873
2.89720559,93.70554
2.94650149,94.2600555
2.99646544,94.82862
3.046277,95.32631
3.096531,95.5705643
3.14939451,95.79889
3.19948387,96.45005
3.25062442,97.03299
3.30180144,97.3912659
3.353572,98.05891
3.40468264,98.45575
3.45368958,99.01193
3.50394344,99.55655
3.55426669,100.221504
3.60618639,100.559837
3.65723777,100.910851
3.70757651,101.378494
3.75866175,101.761436
3.80929184,102.058868
3.85747266,102.12381
3.9076426,102.211586
3.957098,102.051018
4.00850725,102.054
4.05937862,101.810638
4.109683,101.492676
4.15924358,101.114868
4.21137142,100.613365
4.26150465,99.9128342
4.31248,99.3216858
4.362027,98.78005
4.41824865,98.62799
4.467925,98.0780945
4.5177083,97.5372
4.56707048,97.11423
4.61771536,96.8506851
4.67316675,96.04524
4.72401857,95.49184
4.77489233,94.8829651
4.82538748,94.57902
4.874291,94.0724945
4.923992,93.72467
4.97473574,93.16256
5.024838,92.68303
5.07512856,92.42617
5.12539244,92.2251053
5.17491961,91.77691
5.22577,91.46412
5.275987,91.37461
5.325987,91.1517944
5.376329,90.89731
5.42491,90.8833
5.47834826,90.9287949
5.530518,91.12016
5.58193,91.4389
5.63273764,91.90452
5.683574,92.37373
5.734848,92.9616241
5.783287,93.60162
5.835024,94.25085
5.885193,94.57656
5.935826,95.30913
5.98648167,95.80109
6.03688955,96.3376541
6.0865736,97.11869
6.136779,97.63645
6.18644667,98.40592
6.237947,98.96228
6.28948164,99.1259
6.338645,99.6276855
6.387379,99.89624
6.43799639,100.431992
6.48710155,100.970573
6.538136,101.229706
6.588951,101.763695
6.63911533,101.914635
6.68852949,102.168922
6.741755,102.5355
6.793746,102.505852
6.843691,102.644127
6.89406729,102.667191
6.94608259,102.481018
6.995275,102.209709
7.04558563,101.94799
7.096697,101.159538
7.14693642,100.329865
7.19784975,99.6352844
7.24773645,99.0457153
7.29880857,98.30321
7.34887028,97.8801346
7.40031672,97.61814
7.450051,97.1165
7.500558,96.48406
7.55052137,95.90067
7.60064268,95.65769
7.64979458,95.09361
7.700203,94.86464
7.749274,94.46036
7.79945755,94.08309
7.84904,93.81289
7.89882326,93.4634247
7.948487,92.70241
7.99885941,92.1401443
8.04872,91.89096
8.098796,91.47961
8.149768,90.95502
8.1994,90.7663651
8.249661,90.76363
8.303602,90.44327
8.35345,90.47613
8.404118,90.80322
8.454771,91.17046
8.504876,91.60877
8.554545,92.05136
8.606382,92.6225739
8.658326,93.29037
8.709246,94.02501
8.759874,94.39328
8.811111,95.15623
8.860399,95.820816
8.910206,96.67812
8.960868,97.28945
9.010991,97.93298
9.061643,98.80817
9.112786,99.3786545
9.165477,99.93765
9.215513,100.561165
9.26663,100.884995
9.31683,101.211769
9.367097,101.618156
9.4175,101.57325
9.467834,101.863258
9.517703,102.136551
9.568371,102.106583
9.6188755,101.988754
9.668597,101.521431
9.718676,101.281265
9.769179,100.8065
9.82173,100.335716
9.872463,99.8367844
9.923547,99.08075
9.9749,98.82285
10.0256109,98.34414
10.0748463,97.9758759
10.1259823,97.4792252
10.1770172,96.90436
10.22658,96.44432
10.2764721,96.03836
10.328126,95.25225
10.3785753,94.26632
10.4284477,93.66519
10.4808264,93.2421341
10.5315342,93.03715
10.5824718,92.6444244
10.6314325,92.24581
10.6814051,91.92306
10.7317915,91.53502
10.7815237,91.43887
10.8313189,91.06258
10.8821573,90.72373
10.9322987,90.49565
10.9843,90.38118
11.0337725,90.2293854
11.0835667,90.22569
11.133605,90.49538
11.184864,90.63836
11.2358484,90.94859
11.2861252,91.43561
11.3353081,92.04092
11.3864241,92.66189
11.4365044,93.22562
11.4870577,94.02038
11.5356579,94.66046
11.5868645,95.23182
11.6369181,95.71
11.6867895,96.33013
11.742013,97.04873
11.7920732,97.4874344
11.8441048,98.03853
11.8940458,98.36132
11.9440556,98.8655853
11.9944582,98.8945
12.0448771,99.29869
12.0952349,99.40915
12.1453028,99.82172
12.1957407,100.425835
12.2455511,101.056686
12.2955542,101.237465
12.3458185,101.434586
12.3960447,101.851547
12.4466429,101.936028
12.49764,102.144867
12.5503883,101.966385
12.601757,102.16922
12.652277,102.117859
12.7018156,101.919128
12.7525082,101.572365
12.8036461,100.939423
12.8557777,100.445313
12.9058819,100.005737
12.9559326,99.45484
13.007391,98.7878952
13.0568018,98.68367
13.1067295,98.28407
13.1568518,97.5539551
13.2059231,97.17806
13.2568569,96.95781
13.3077,96.4453
13.3581848,95.94532
13.4087687,95.1103058
13.4587641,94.69545
13.5085964,94.02016
13.5594673,93.5011444
13.6120586,92.83251
13.6624537,92.44461
13.7148008,91.8577
13.7647943,91.62577
13.8151379,91.2436
13.8663731,90.83863
13.9223108,90.6937561
13.9717922,90.75842
14.0213842,90.9203644
14.0731745,91.23465
14.1232443,91.50072
14.1735563,91.98958
14.2244949,92.6218262
14.2764273,93.1713638
14.3273544,93.84345
14.37718,94.4409943
14.4281616,94.54501
14.4793148,94.84922
14.5298386,95.3932343
14.5802135,95.933136
14.6304388,96.18582
14.6813374,96.8456039
14.7344522,97.53272
14.78501,97.70255
14.8361979,98.1657
14.8863754,98.94945
14.9354,99.25618
14.98601,99.8769
15.0380983,100.528809
15.088871,100.804642
15.1382246,101.075768
15.1889639,101.509979
15.2385674,101.859695
15.289546,101.838257
15.3402767,101.894104
15.3900146,101.317307
15.439868,101.022552
15.4904156,100.681488
15.54078,100.029938
15.5908995,99.17224
15.64067,98.6354752
15.6906118,98.44201
15.7395544,98.14786
15.7895288,97.52461
15.8392715,97.1216
15.887763,96.53618
15.9472275,95.99975
15.9971075,95.58155
16.0480175,94.61627
16.0976219,93.92313
16.1472,93.62802
16.1973019,93.09277
16.2464466,92.57748
16.2986469,91.95042
