date,Amplitude
0.0,144.39798
0.0560071,144.156189
0.1109216,143.877014
0.1664518,143.662872
0.2218061,143.5192
0.2790975,143.455963
0.336252,143.273392
0.3932015,143.174942
0.4490476,143.057343
0.5056231,142.896652
0.5620654,142.746338
0.6191058,142.5659
0.6744414,142.5693
0.732213,142.454361
0.7882774,142.399124
0.844082,142.347214
0.9004291,142.3571
0.9564584,142.43959
1.01333165,142.373749
1.06939685,142.292191
1.12549853,142.2687
1.18332362,142.156952
1.239009,142.142151
1.29697335,142.143661
1.35410559,142.257584
1.40997481,142.350266
1.46712554,142.496918
1.52342868,142.666153
1.58079767,142.9678
1.63708985,143.297867
1.69235766,143.527054
1.74926424,143.780823
1.80391812,144.0466
1.86098719,144.352509
1.91699648,144.532425
1.97429967,144.872086
2.03133321,145.163071
2.0909245,145.509
2.14792132,145.8238
2.20502925,146.144318
2.26154852,146.42572
2.3180356,146.646057
2.3746593,146.9366
2.43289733,147.099182
2.48954248,147.321121
2.54626036,147.5227
2.60252523,147.774536
2.658306,147.894821
2.71531916,148.0733
2.77194166,148.13295
2.82951427,148.125671
2.88546824,148.063
2.94156647,148.00827
2.99817061,147.844818
3.055578,147.6285
3.11223459,147.3318
3.168884,146.972839
3.22569966,146.608643
3.28228045,146.2149
3.33895087,145.786942
3.39543462,145.426636
3.4521246,145.029221
3.5071063,144.705383
3.563514,144.425629
3.62004423,144.243622
3.67609167,143.984344
3.73179865,143.807053
3.787921,143.629044
3.844373,143.429672
3.90130734,143.281189
3.957477,143.1268
4.014532,143.067017
4.071178,142.902344
4.12773132,142.806473
4.18464041,142.67128
4.24339437,142.645615
4.29943943,142.673157
4.35532045,142.6568
4.412562,142.533646
4.469447,142.474121
4.52608252,142.327255
4.582331,142.263123
4.63910532,142.17186
4.69549751,142.120911
4.75234652,142.09903
4.808501,142.053558
4.865368,141.995346
4.92134333,142.113342
4.97783232,142.265915
5.033307,142.327
5.089318,142.4334
5.154695,142.392563
5.211241,142.5033
5.26867,142.627182
5.325547,142.846985
5.380606,143.024124
5.43746662,143.1637
5.49446869,143.361053
5.54960632,143.566833
5.60791445,143.8044
5.66504145,144.051559
5.722631,144.291977
5.78150654,144.606232
5.837509,144.834076
5.894038,145.019424
5.95032454,145.138153
6.007114,145.369156
6.063437,145.53418
6.120697,145.685867
6.17640972,145.850143
6.232277,146.005142
6.287959,146.11174
6.343593,146.180511
6.400465,146.158447
6.462077,145.9436
6.518621,145.809875
6.575358,145.558273
6.6314764,145.345139
6.689481,145.028976
6.74601936,144.679916
6.80347633,144.343674
6.860157,144.039566
6.91658,143.772552
6.97405672,143.531082
7.030464,143.308563
7.08681345,143.08902
7.14494133,142.953308
7.201466,142.764725
7.25817966,142.6102
7.31472874,142.418243
7.371506,142.339752
7.428172,142.2121
7.48497438,142.184814
7.54143858,142.092651
7.598151,142.0634
7.65554476,142.1189
7.71210957,142.114044
7.770413,142.030319
7.827082,142.052979
7.88353252,141.97731
7.939467,141.9
7.995335,141.784653
8.051944,141.70871
8.108047,141.686462
8.166245,141.689316
8.223341,141.698074
8.279712,141.738953
8.336509,141.871
8.393315,142.05307
8.450396,142.112839
8.507159,142.267044
8.563284,142.356918
8.620472,142.557388
8.67736,142.737717
8.735757,142.954483
8.793669,143.103622
8.850347,143.368927
8.907373,143.576935
8.963573,143.873322
9.02238,144.200348
9.07974148,144.441971
9.136501,144.672531
9.192446,144.937653
9.248368,145.224167
9.305321,145.4705
9.362424,145.685013
9.420546,145.908173
9.478097,146.085938
9.535627,146.312576
9.590941,146.504822
9.647481,146.684616
9.704668,146.868362
9.7613945,146.938263
9.818758,146.949417
9.875971,146.93277
9.932127,146.72905
9.989391,146.485245
10.0456791,146.312927
10.1021957,146.01416
10.1607265,145.673172
10.2174339,145.2151
10.280488,144.8325
10.3367872,144.593338
10.3933477,144.342621
10.4515829,143.975754
10.5084715,143.7417
10.5653028,143.482574
10.620162,143.248154
10.6762724,143.031784
10.7329884,142.895309
10.7895279,142.752686
10.8454514,142.652054
10.9020443,142.567673
10.9624062,142.448822
11.0190811,142.4537
11.0763655,142.462952
11.1332436,142.374344
11.192647,142.270874
11.2483358,142.157211
11.30449,142.064468
11.3623734,141.964188
11.4189634,141.904984
11.4759264,141.846954
11.5317173,141.842026
11.5899353,141.78186
11.645484,141.799911
11.7011814,141.861069
11.7579823,141.908463
11.8143988,141.829041
11.8704147,141.80394
11.92728,141.800735
11.9834089,141.785934
12.0399809,141.84404
12.0962954,141.972092
12.1517973,142.027084
12.2083893,142.24324
12.26351,142.489487
12.3199034,142.726837
12.3781757,142.967712
12.4349451,143.277908
12.4903126,143.606155
12.546484,143.856232
12.6019526,144.183853
12.6598883,144.491089
12.7172928,144.762238
12.7743053,145.058
12.83245,145.28775
12.8895006,145.544769
12.947298,145.7091
13.0027475,145.895111
13.0582619,146.067749
13.115346,146.255188
13.1722689,146.348312
13.2296114,146.284149
13.2854872,146.2052
13.34158,146.075043
13.4044657,145.817429
13.4614143,145.609055
13.5168028,145.268845
13.5744152,144.841415
13.6303406,144.447037
13.6874418,144.1743
13.7434607,143.89119
13.7998209,143.667282
13.8555222,143.38063
13.91038,143.2262
13.9703989,142.964615
14.0264549,142.776688
14.0821552,142.631073
14.1385984,142.562851
14.1978216,142.428421
14.2542429,142.340729
14.312007,142.230148
14.367815,142.218048
14.4242916,142.238235
14.4796085,142.285049
14.5360394,142.192108
14.591114,142.1493
14.6493845,142.028214
14.7063007,141.914429
14.7626963,141.841187
14.8195906,141.843613
14.877387,141.796234
14.9334259,141.721054
14.98971,141.697174
15.0454483,141.716568
