date,Amplitude
0.0,75.15506
0.0578419,75.1943741
0.1168158,75.10987
0.1724959,75.07064
0.2290443,75.03715
0.2845811,75.03312
0.3412987,74.94739
0.3986185,74.83675
0.4561067,74.7356949
0.5122449,74.56684
0.5718795,74.24048
0.6275945,73.919014
0.6830698,73.56577
0.7389998,73.19847
0.7956178,72.77326
0.8522337,72.32252
0.9084569,71.96872
0.9634824,71.56741
1.019191,71.08055
1.0746733,70.78501
1.13020241,70.5103455
1.18648279,70.09493
1.2428515,69.7949448
1.3000375,69.3588943
1.3563236,68.9973145
1.41283655,68.6278839
1.46918035,68.39881
1.52511036,68.2051544
1.582353,68.12579
1.638624,68.00572
1.70024312,67.88161
1.75685287,67.81035
1.811817,67.79903
1.86911631,67.74408
1.92467475,67.68509
1.98138845,67.62247
2.03659344,67.59611
2.09210849,67.519165
2.14716673,67.44732
2.20290875,67.45377
2.259214,67.37322
2.31641841,67.2636948
2.37319279,67.19714
2.43071723,67.22044
2.48680735,67.20448
2.54283762,67.2029
2.59818888,67.1970444
2.65429068,67.20932
2.71018767,67.2429352
2.76715446,67.28287
2.82305479,67.3361053
2.87944961,67.39989
2.9362886,67.37612
2.99286723,67.3905258
3.04833913,67.412056
3.104674,67.31589
3.16058278,67.33015
3.21612382,67.31934
3.27303767,67.19973
3.329373,67.18006
3.38714242,67.13003
3.44228363,67.19159
3.49866271,67.16278
3.55985951,67.18228
3.6161108,67.20595
3.6720047,67.32661
3.72922587,67.50196
3.78619432,67.72147
3.8433404,68.03851
3.90006876,68.46163
3.956195,68.91565
4.012953,69.44709
4.070191,69.85718
4.12680149,70.40418
4.1833086,70.77808
4.23868036,70.9060059
4.296571,70.8405762
4.35897446,70.92538
4.41513062,71.07961
4.4718833,71.2757339
4.529327,71.53642
4.586079,71.67829
4.64208174,71.81593
4.699037,72.02249
4.75491476,72.17319
4.810996,72.4349747
4.86803961,72.64709
4.924338,72.76546
4.9811554,72.8484955
5.039303,73.01135
5.095943,73.15357
5.15325832,73.3067856
5.21073961,73.4037
5.267031,73.4139557
5.32436657,73.44577
5.38120031,73.39428
5.43835831,73.363266
5.49513,73.31521
5.55197763,73.26208
5.60848141,73.23966
5.66488457,73.11809
5.721956,72.8198242
5.777176,72.57814
5.83355236,72.2700958
5.89065838,71.84457
5.947271,71.35986
6.003095,70.96208
6.05928469,70.58267
6.11552668,70.13011
6.172319,69.72537
6.22848749,69.37652
6.28539,69.08968
6.34187937,68.7401352
6.39717054,68.50674
6.45375061,68.2718048
6.508736,68.02343
6.564893,67.84993
6.62388325,67.5916
6.681005,67.51254
6.7373004,67.41472
6.79289675,67.39731
6.849376,67.3136
6.90612173,67.38264
6.962596,67.37928
7.019081,67.42169
7.07529068,67.45049
7.131623,67.47357
7.18817139,67.4352951
7.246107,67.3884659
7.30221462,67.33685
7.35700464,67.2915649
7.41315651,67.26116
7.46910572,67.26263
7.52538872,67.17459
7.58248758,67.05728
7.638172,66.96491
7.69452143,66.92852
7.751184,66.95003
7.80762,66.94061
7.86337662,66.93901
7.91935,66.97649
7.976256,67.02878
8.0333,67.15656
8.090455,67.2772446
8.146613,67.48073
8.202443,67.70473
8.259112,67.8443146
8.31549549,68.00845
8.37037849,68.3315
8.426198,68.71452
8.481508,69.0749359
8.537297,69.4646
8.59456,69.85705
8.651399,70.27108
8.707092,70.6490555
8.763281,71.04145
8.818804,71.41819
8.874536,71.786705
8.930993,72.19448
8.987286,72.52405
9.043916,72.9058151
9.09938,73.09604
9.155181,73.2130051
9.211344,73.390564
9.269423,73.56696
9.32578,73.70223
9.382966,73.84268
9.43742752,74.0573349
9.49331,74.15683
9.550247,74.23536
9.615594,74.3378143
9.67135048,74.35711
9.727065,74.4101944
9.784413,74.3212
9.841148,74.25559
9.897273,74.15056
9.954594,74.001
10.0124159,73.78875
10.0713806,73.5093842
10.127243,73.23391
10.1829519,72.92012
10.238905,72.56044
10.2949829,72.23886
10.3510046,71.8659439
10.4069376,71.5452347
10.4643688,71.06484
10.5201244,70.73522
10.5763,70.36893
10.632308,69.89156
10.6880779,69.47176
10.7459812,69.09134
10.8016291,68.74561
10.8587523,68.46283
10.91467,68.3128357
10.9708071,68.13385
11.0263729,68.18941
11.0828485,68.19082
11.138629,68.18835
11.1953707,68.14182
11.2509966,68.1088943
11.3077536,67.99967
11.3635035,67.8933
11.4200954,67.90352
11.4769659,67.75506
11.5328865,67.6089
11.5891371,67.46255
11.6453457,67.38366
11.7013178,67.29531
11.7583637,67.26509
11.8154039,67.22631
11.8710976,67.15676
11.9279137,67.17918
11.9847927,67.20067
12.0411654,67.21009
12.0983734,67.1833344
12.1553125,67.17868
12.2186728,67.1577454
12.2754059,67.08563
12.332552,67.10548
12.3879843,67.063324
12.4442368,67.04052
12.5005655,66.94615
12.5572424,66.92299
12.6149607,66.90967
12.6723757,66.91824
12.7296658,66.92064
12.7857876,66.92064
12.8407879,66.96054
12.8973942,67.024
12.9544926,67.05464
13.0098038,67.11231
13.0667448,67.11015
13.1218939,67.19741
13.1782894,67.24666
13.2346258,67.37125
13.29045,67.39641
13.3459339,67.3720551
13.4031115,67.4415741
13.4601927,67.53764
13.5160255,67.73495
13.5722,67.9883347
13.6273537,68.24837
13.6854668,68.6057739
13.7435722,68.9561157
13.7987709,69.33001
13.8547554,69.7355652
13.9101133,70.19962
13.966629,70.5847855
14.0242672,70.8709946
14.0813217,71.21446
14.1372576,71.47852
14.1929026,71.72326
14.2483721,71.91175
14.3045311,72.13307
14.359807,72.32203
14.4163036,72.53385
14.4721928,72.55408
14.5295544,72.61395
14.5849752,72.8157959
14.6429148,73.01747
14.6996889,73.26021
14.75605,73.44934
14.8119659,73.74041
14.8696194,73.83864
14.9262466,73.9768
14.9825144,74.08209
15.0389509,74.02707
15.0953064,73.92512
15.1531124,73.79931
15.2094431,73.68638
15.267396,73.57788
15.3251314,73.54974
15.3809233,73.4689
15.4374418,73.2757
15.4945908,73.05665
15.5496435,72.8037949
15.6087475,72.46005
15.6652517,72.06926
15.7241411,71.6461945
15.7788525,71.26533
15.8352537,70.7773056
15.8904552,70.35136
15.94768,70.00623
16.00334,69.67023
16.0601158,69.3612442
16.1192627,69.0946655
16.1748085,68.92327
16.2338753,68.63263
16.2914677,68.49237
16.3472538,68.27259
16.40314,68.05793
16.4600716,67.93701
16.5156822,67.81908
16.5716724,67.764534
16.6291027,67.75592
16.68503,67.73564
16.7421989,67.7363052
16.7987843,67.7233658
16.8560581,67.75189
16.9122124,67.64163
16.9683247,67.6135559
17.024622,67.55607
17.0809879,67.53953
17.136591,67.5224838
17.19222,67.45773
17.2471619,67.50238
17.30369,67.4344
17.3602371,67.36679
17.41576,67.2344055
17.4711819,67.23216
17.52688,67.1779556
17.5833511,67.1905746
17.6399784,67.12585
17.6963882,67.13881
17.75324,67.1591339
17.8086243,67.20191
17.8653412,67.22129
17.9215164,67.24949
17.9784718,67.2648
18.03523,67.25633
18.09108,67.1759644
18.1480064,67.1413956
18.2049465,67.1938248
18.2613811,67.10039
18.31762,67.0782242
18.3725815,66.981636
18.4304848,66.99028
18.4868679,66.97727
18.5434055,66.95355
18.60281,66.97663
18.6593189,67.00129
18.7150173,67.0150757
18.7720833,67.07153
18.8285351,67.09749
18.8852634,67.14116
18.9402027,67.1833954
18.997036,67.146965
19.0526886,67.10694
19.1112041,67.10437
19.1683788,67.03619
19.2251568,66.97919
19.28176,66.94624
19.33891,66.88539
19.3954887,66.89656
19.4500389,66.88712
19.5084076,66.87043
19.5653667,66.8755646
19.6221676,66.94383
19.67854,67.08816
19.7409744,67.33039
19.7991886,67.67074
19.8548565,67.99773
19.9114437,68.23494
19.9666233,68.47443
20.0225124,68.7492142
20.0794735,69.02748
20.135664,69.23151
20.1924458,69.4818039
20.24879,69.75764
20.3059464,70.13088
20.36153,70.5035
20.419466,70.83506
20.4756947,71.24257
20.5300922,71.56382
20.586401,71.92087
20.6419926,72.2351
20.6977081,72.56268
20.75483,72.84164
20.8122234,72.95233
20.86832,72.99153
20.9258327,72.98794
20.9835854,72.9274
21.0427818,72.7703857
21.1036339,72.5709839
21.1600533,72.4347153
21.2159157,72.2241058
21.2717419,72.05349
21.32768,71.94113
21.38404,71.78697
21.4399567,71.57823
