date,Amplitude
0.0,115.273613
0.0506494,115.326271
0.1017459,115.400566
0.1522036,115.525307
0.2040216,115.64666
0.2541145,115.771484
0.3047118,115.980179
0.3551688,116.054352
0.406143,116.211418
0.4561619,116.335526
0.5076732,116.537277
0.5588423,116.652985
0.6118931,116.7147
0.6625444,116.886246
0.713927,116.960449
0.7649298,117.1387
0.8160205,117.605919
0.8661176,117.727692
0.9178936,117.851173
0.9710384,118.008263
1.02159691,118.1089
1.07177365,118.196091
1.12147915,118.516243
1.17249846,118.514847
1.22267723,118.536133
1.27418673,118.519936
1.32592881,118.34082
1.375482,118.242569
1.42599142,118.138535
1.4765203,118.080811
1.52787817,117.87957
1.578515,117.611107
1.62976778,117.500938
1.67992973,117.282944
1.73185825,117.156822
1.78284717,117.093491
1.83261824,116.98056
1.88194942,116.895416
1.93273425,116.812714
1.98403323,116.743416
2.034689,116.696548
2.08505416,116.60434
2.13588047,116.505814
2.1864903,116.575912
2.237907,116.44223
2.288025,116.362289
2.33829355,116.284592
2.38948536,116.275108
2.4406662,115.835876
2.49053383,115.701706
2.53992033,115.7187
2.589893,115.6372
2.6398406,115.630791
2.690525,115.584915
2.74103355,115.577866
2.79150534,115.5786
2.8427844,115.556427
2.892683,115.566116
2.942603,115.55571
2.99237561,115.560211
3.04140282,115.567253
3.09218478,115.729507
3.142481,115.752747
3.19269729,115.835114
3.24797583,115.870644
3.298166,115.969688
3.34883761,116.024872
3.398949,116.064728
3.449777,116.209435
3.50050068,116.275841
3.55067563,116.40786
3.60152745,116.539612
3.65203619,116.671
3.70494342,116.823761
3.75542116,116.972733
3.80538845,117.120178
3.85509181,117.279518
3.9045794,117.410179
3.954853,117.506332
4.00493574,117.7035
4.054636,117.994209
4.103476,118.049812
4.15349531,118.249466
4.203078,118.629021
4.25357533,118.805534
4.30388,118.917595
4.35462952,118.923538
4.40425158,118.993408
4.456188,118.90873
4.507665,118.860924
4.55860043,118.739365
4.60843134,118.6404
4.65796328,118.573853
4.708436,118.491661
4.758887,118.35305
4.809456,118.227531
4.858918,118.143684
4.90952349,118.043625
4.96049,117.901474
5.010026,117.91748
5.06157875,117.801414
5.11196327,117.657707
5.16237,117.478462
5.21270466,117.358414
5.26302433,117.25515
5.312816,117.029732
5.362271,116.85717
5.414534,116.83316
5.4646225,116.657463
5.51405,116.589333
5.564734,116.571762
5.614799,116.531685
5.66350746,116.483047
5.713718,116.435074
5.76407528,116.422272
5.81530428,116.394653
5.86456728,116.387161
5.91398954,116.029739
5.9645257,116.088348
6.016041,116.004639
6.06667566,115.934746
6.11779547,115.8674
6.16790962,115.845421
6.21873045,115.772911
6.269507,115.693375
6.319603,115.666107
6.37135172,115.639313
6.421414,115.666534
6.47315836,115.658829
6.52428627,115.676079
6.574639,115.724052
6.625592,115.805954
6.675042,115.829063
6.72459173,115.950256
6.774209,116.0465
6.82432127,116.166077
6.875728,116.331253
6.92490864,116.550644
6.977247,116.632492
7.02655172,116.770454
7.07736444,116.947662
7.127447,117.143944
7.178608,117.234772
7.22851658,117.295914
7.27963734,117.474716
7.32990026,117.572662
7.38080645,117.747925
7.431409,117.892494
7.48155355,118.013817
7.532698,118.121063
7.589197,118.179924
7.63892365,118.434486
7.68918562,118.440811
7.740658,118.346367
7.79063559,118.216713
