date,Amplitude
0.0,145.865768
0.0525225,145.52739
0.1053665,145.665146
0.154472,145.5606
0.2071748,144.983017
0.257108,144.397522
0.3074099,144.050217
0.3564673,143.559631
0.4100423,143.157455
0.4602985,142.761246
0.5103397,142.654846
0.5600148,142.7628
0.6094149,142.32782
0.6693515,142.33844
0.7181725,142.146423
0.768307,142.1205
0.8175839,141.986038
0.8666026,141.93277
0.9154007,141.823364
0.9654291,141.6768
1.01539254,141.5367
1.06426561,141.473221
1.11346638,141.284744
1.16254735,141.260117
1.21228433,140.998169
1.26133776,141.020065
1.32306886,140.997223
1.37238479,141.165909
1.4216547,141.469757
1.47125065,141.894684
1.52141774,142.025681
1.5705328,141.561188
1.61930728,140.538971
1.66942847,138.74855
1.71835518,139.4787
1.76815033,143.293671
1.81764865,145.33429
1.86738861,145.122635
1.915982,145.531464
1.96786273,145.872131
2.01745534,145.7252
2.06621981,145.38826
2.1152854,145.010651
2.16397023,144.1678
2.212129,142.531219
2.26217771,142.227982
2.31415057,142.415024
2.363309,141.698166
2.41214466,141.247833
2.46147156,140.539413
2.512336,139.269531
2.56141448,138.040588
2.61125779,137.028275
2.661886,136.1273
2.71128273,134.977921
2.76008487,133.56221
2.809593,132.306641
2.859506,131.832932
2.90951419,132.477463
2.95940375,133.3451
3.00932217,134.916565
3.058954,135.789642
3.10935283,136.212067
3.15929079,136.426208
3.21450067,136.95784
3.26429939,137.773346
3.3132174,138.081909
3.36220074,137.812592
3.411202,136.365387
3.46126032,134.826447
3.5111742,134.540146
3.56155443,134.664734
3.61113048,135.194733
3.66021013,135.193832
3.709285,134.473938
3.75906873,133.946259
3.809413,133.709839
3.85925913,133.81218
3.90952015,133.291122
3.95941615,132.96402
4.00898075,132.665268
4.057773,132.2211
4.10628939,131.894073
4.155435,131.6608
4.20524645,131.236969
4.255212,131.031158
4.30438662,130.808212
4.353274,130.582031
4.4022994,130.3259
4.45126534,130.115646
4.50024557,129.7574
4.549684,129.949463
4.599266,129.826233
4.64829969,129.093063
4.697534,128.995941
4.74597549,128.72377
4.79549026,128.614044
4.84545231,128.2401
4.89435768,127.6331
4.9430356,127.382011
4.99232864,126.996117
5.041111,126.92234
5.09143257,126.899666
5.14338732,126.906219
5.192408,126.902046
5.24137974,127.1431
5.291267,127.342995
5.341335,128.036377
5.391323,128.92984
5.44090557,129.360718
5.49002743,130.531189
5.539511,131.516571
5.58936357,132.070862
5.639379,134.532135
5.68925762,139.967117
5.73868132,144.412
5.78718138,146.309875
5.836807,146.6335
5.88641739,146.5018
5.93591,145.473969
5.985409,144.938171
6.03720331,144.928268
6.08651352,144.903
6.13626671,144.960251
6.18695736,144.540878
